J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
108, 0.0304356, 0.0304346, -4.31972e-06, -3.76177e-06, -1.82705e-07, -1.16432e-07
109, 0.0304313, 0.03043, -4.64382e-06, -3.94054e-06, -1.78764e-07, -1.02418e-07
110, 0.0304275, 0.0304251, -4.87951e-06, -4.11538e-06, -1.7484e-07, -8.31661e-08
111, 0.0304232, 0.0304201, -4.99735e-06, -4.28237e-06, -1.66992e-07, -6.01157e-08
112, 0.0304181, 0.030415, -5.08601e-06, -4.42185e-06, -1.39483e-07, -3.49703e-08
113, 0.0304121, 0.0304099, -5.08601e-06, -4.51028e-06, -8.84218e-08, -7.59518e-09
114, 0.0304052, 0.030405, -4.99735e-06, -4.52991e-06, -1.96364e-08, 2.1482e-08
115, 0.0303991, 0.0304, -4.90906e-06, -4.469e-06, 6.09126e-08, 5.10795e-08
116, 0.0303931, 0.0303953, -4.76167e-06, -4.33933e-06, 1.29665e-07, 7.98934e-08
117, 0.0303871, 0.0303907, -4.61427e-06, -4.15074e-06, 1.88591e-07, 1.06218e-07
118, 0.0303815, 0.0303862, -4.43769e-06, -3.915e-06, 2.35745e-07, 1.2966e-07
119, 0.0303768, 0.0303821, -4.17233e-06, -3.64979e-06, 2.65208e-07, 1.49438e-07
120, 0.030373, 0.0303782, -3.81892e-06, -3.36884e-06, 2.80953e-07, 1.64106e-07
121, 0.03037, 0.0303748, -3.40616e-06, -3.08593e-06, 2.82907e-07, 1.71836e-07
122, 0.0303671, 0.0303719, -2.90511e-06, -2.81288e-06, 2.73056e-07, 1.71311e-07
123, 0.0303642, 0.0303696, -2.37475e-06, -2.56337e-06, 2.49503e-07, 1.61356e-07
124, 0.0303621, 0.0303677, -1.81496e-06, -2.34727e-06, 2.161e-07, 1.42889e-07
125, 0.0303609, 0.0303664, -1.34334e-06, -2.17048e-06, 1.76794e-07, 1.16695e-07
126, 0.0303607, 0.0303654, -1.01924e-06, -2.0408e-06, 1.29681e-07, 8.46071e-08
127, 0.0303608, 0.0303645, -8.71718e-07, -1.96026e-06, 8.05408e-08, 4.93764e-08
128, 0.030361, 0.0303637, -8.42412e-07, -1.93274e-06, 2.75175e-08, 1.32262e-08
129, 0.0303616, 0.0303628, -9.0152e-07, -1.96024e-06, -2.75009e-08, -2.21365e-08
130, 0.0303635, 0.0303616, -1.16651e-06, -2.04866e-06, -8.84218e-08, -5.54014e-08
131, 0.0303659, 0.0303601, -1.52017e-06, -2.196e-06, -1.47339e-07, -8.35613e-08
132, 0.0303669, 0.0303581, -1.96236e-06, -2.40031e-06, -2.04311e-07, -1.05171e-07
133, 0.0303662, 0.0303556, -2.49247e-06, -2.64589e-06, -2.45579e-07, -1.19314e-07
134, 0.0303637, 0.0303527, -2.96421e-06, -2.90915e-06, -2.63254e-07, -1.25341e-07
135, 0.0303603, 0.0303492, -3.40616e-06, -3.17045e-06, -2.613e-07, -1.24293e-07
136, 0.0303565, 0.0303454, -3.81867e-06, -3.41798e-06, -2.47533e-07, -1.16566e-07
137, 0.0303496, 0.0303412, -4.23143e-06, -3.6439e-06, -2.25918e-07, -1.02291e-07
138, 0.0303414, 0.0303366, -4.58484e-06, -3.81679e-06, -1.72895e-07, -8.10723e-08
139, 0.0303327, 0.0303317, -4.87963e-06, -3.92484e-06, -1.0805e-07, -5.39621e-08
140, 0.0303236, 0.0303267, -5.02703e-06, -3.96019e-06, -3.53489e-08, -2.16122e-08
141, 0.0303162, 0.0303217, -4.96805e-06, -3.92092e-06, 3.92728e-08, 1.4144e-08
142, 0.0303097, 0.0303169, -4.79122e-06, -3.82465e-06, 9.62698e-08, 5.08163e-08
143, 0.0303037, 0.0303124, -4.55541e-06, -3.68123e-06, 1.43415e-07, 8.69654e-08
144, 0.0302981, 0.0303081, -4.29029e-06, -3.4946e-06, 1.86629e-07, 1.21541e-07
145, 0.0302947, 0.0303043, -3.75994e-06, -3.26475e-06, 2.29859e-07, 1.53629e-07
146, 0.0302927, 0.0303012, -3.14092e-06, -3.00543e-06, 2.59313e-07, 1.79432e-07
147, 0.0302915, 0.0302987, -2.49259e-06, -2.7245e-06, 2.80937e-07, 1.97374e-07
148, 0.0302917, 0.0302968, -1.90337e-06, -2.43373e-06, 2.90763e-07, 2.06803e-07
149, 0.0302918, 0.0302953, -1.52017e-06, -2.1469e-06, 2.86831e-07, 2.08376e-07
150, 0.030292, 0.030294, -1.25493e-06, -1.86596e-06, 2.80937e-07, 2.04315e-07
151, 0.0302922, 0.030293, -1.01924e-06, -1.59486e-06, 2.71102e-07, 1.95671e-07
152, 0.0302932, 0.0302922, -7.83553e-07, -1.33946e-06, 2.55406e-07, 1.82574e-07
153, 0.0302942, 0.0302915, -6.95139e-07, -1.12531e-06, 2.14146e-07, 1.64239e-07
154, 0.0302953, 0.0302909, -6.65585e-07, -9.64229e-07, 1.61082e-07, 1.39486e-07
155, 0.030295, 0.0302902, -6.65585e-07, -8.5815e-07, 1.0608e-07, 1.06744e-07
156, 0.0302934, 0.0302895, -6.65585e-07, -7.95283e-07, 6.28663e-08, 6.57494e-08
157, 0.0302909, 0.030289, -5.77172e-07, -7.59918e-07, 3.53654e-08, 1.61109e-08
158, 0.0302884, 0.0302885, -4.88882e-07, -7.46167e-07, 1.37505e-08, -4.45291e-08
159, 0.0302864, 0.030288, -4.59204e-07, -7.55994e-07, -9.82649e-09, -1.18264e-07
160, 0.0302843, 0.0302875, -5.47742e-07, -8.01161e-07, -4.51671e-08, -2.06409e-07
161, 0.0302827, 0.0302867, -7.24693e-07, -9.13135e-07, -1.11974e-07, -3.10007e-07
162, 0.0302815, 0.0302858, -9.01396e-07, -1.12334e-06, -2.10206e-07, -4.2945e-07
163, 0.0302817, 0.0302849, -9.6038e-07, -1.44749e-06, -3.2415e-07, -5.65527e-07
164, 0.0302832, 0.0302839, -9.89685e-07, -1.90524e-06, -4.57747e-07, -7.22822e-07
165, 0.0302847, 0.0302828, -1.04867e-06, -2.5339e-06, -6.28663e-07, -9.05788e-07
166, 0.0302853, 0.0302817, -1.16664e-06, -3.36882e-06, -8.3492e-07, -1.11639e-06
167, 0.030285, 0.0302802, -1.46106e-06, -4.43559e-06, -1.06677e-06, -1.35502e-06
168, 0.0302834, 0.0302778, -2.37475e-06, -5.77541e-06, -1.33982e-06, -1.62076e-06
169, 0.0302818, 0.030274, -3.81867e-06, -7.40598e-06, -1.63057e-06, -1.90496e-06
170, 0.0302806, 0.0302685, -5.52783e-06, -9.34106e-06, -1.93508e-06, -2.19925e-06
171, 0.0302785, 0.030261, -7.53179e-06, -1.16376e-05, -2.29655e-06, -2.50114e-06
172, 0.0302752, 0.0302509, -1.00071e-05, -1.43467e-05, -2.70913e-06, -2.80735e-06
173, 0.0302709, 0.0302379, -1.30127e-05, -1.7492e-05, -3.14525e-06, -3.11211e-06
174, 0.0302644, 0.0302215, -1.64607e-05, -2.10812e-05, -3.58923e-06, -3.40889e-06
175, 0.0302487, 0.0302008, -2.06451e-05, -2.51125e-05, -4.03128e-06, -3.69179e-06
176, 0.0302254, 0.0301756, -2.51832e-05, -2.94876e-05, -4.37506e-06, -3.95058e-06
177, 0.0301986, 0.0301457, -2.99276e-05, -3.41121e-05, -4.62456e-06, -4.18083e-06
178, 0.0301687, 0.0301103, -3.54086e-05, -3.89646e-05, -4.85245e-06, -4.38095e-06
179, 0.0301331, 0.0300687, -4.16266e-05, -4.40154e-05, -5.05086e-06, -4.54074e-06
180, 0.0300895, 0.0300205, -4.82275e-05, -4.92156e-05, -5.20017e-06, -4.6501e-06
181, 0.0300384, 0.0299655, -5.5005e-05, -5.45022e-05, -5.28662e-06, -4.70314e-06
182, 0.0299753, 0.0299035, -6.19302e-05, -5.98124e-05, -5.31018e-06, -4.69581e-06
183, 0.0299056, 0.0298355, -6.80007e-05, -6.50342e-05, -5.22179e-06, -4.62482e-06
184, 0.0298329, 0.0297623, -7.31871e-05, -7.01184e-05, -5.08426e-06, -4.50105e-06
185, 0.0297495, 0.029684, -7.83145e-05, -7.50554e-05, -4.93692e-06, -4.33577e-06
186, 0.0296541, 0.0296007, -8.32948e-05, -7.97487e-05, -4.69332e-06, -4.12818e-06
187, 0.0295518, 0.0295127, -8.80096e-05, -8.40982e-05, -4.34951e-06, -3.88051e-06
188, 0.0294458, 0.0294204, -9.23119e-05, -8.80391e-05, -3.94089e-06, -3.59853e-06
189, 0.0293355, 0.0293243, -9.61134e-05, -9.15183e-05, -3.47923e-06, -3.28918e-06
190, 0.0292287, 0.0292253, -9.89719e-05, -9.44848e-05, -2.96647e-06, -2.95979e-06
191, 0.0291276, 0.0291239, -0.000101447, -9.70033e-05, -2.51855e-06, -2.62451e-06
192, 0.0290239, 0.0290199, -0.000103981, -9.91486e-05, -2.14529e-06, -2.28949e-06
193, 0.0289193, 0.0289141, -0.000105808, -0.000100887, -1.73863e-06, -1.95512e-06
194, 0.0288129, 0.0288072, -0.000106869, -0.000102223, -1.33587e-06, -1.63175e-06
195, 0.0287048, 0.0286999, -0.000107341, -0.000103194, -9.70488e-07, -1.32948e-06
196, 0.0285967, 0.0285927, -0.000107193, -0.00010384, -6.46346e-07, -1.05405e-06
197, 0.0284907, 0.0284862, -0.000106427, -0.000104209, -3.69334e-07, -8.11488e-07
198, 0.0283839, 0.0283805, -0.000105779, -0.000104402, -1.92515e-07, -6.0927e-07
199, 0.0282731, 0.0282751, -0.000105366, -0.000104461, -5.89424e-08, -4.42676e-07
200, 0.0281623, 0.0281707, -0.000104394, -0.000104382, 7.85871e-08, -3.05551e-07
201, 0.0280511, 0.0280674, -0.000103333, -0.000104225, 1.57166e-07, -2.04442e-07
202, 0.0279416, 0.0279648, -0.000102567, -0.00010404, 1.84667e-07, -1.40007e-07
203, 0.0278379, 0.0278628, -0.000102007, -0.00010385, 1.90561e-07, -1.0661e-07
204, 0.0277391, 0.0277611, -0.000101653, -0.000103691, 1.59136e-07, -9.74403e-08
205, 0.027642, 0.0276593, -0.00010186, -0.000103624, 6.67986e-08, -1.07001e-07
206, 0.0275471, 0.027557, -0.000102331, -0.000103643, -1.96447e-08, -1.25469e-07
207, 0.027458, 0.0274542, -0.000102803, -0.000103732, -8.84053e-08, -1.47864e-07
208, 0.0273693, 0.0273507, -0.000103451, -0.000103954, -2.21994e-07, -1.74713e-07
209, 0.0272744, 0.0272466, -0.000104099, -0.000104323, -3.69358e-07, -2.00908e-07
210, 0.0271747, 0.0271421, -0.000104482, -0.000104793, -4.69519e-07, -2.21731e-07
211, 0.0270719, 0.0270373, -0.000104806, -0.000105302, -5.08808e-07, -2.38889e-07
212, 0.0269628, 0.0269319, -0.000105425, -0.000105814, -5.12749e-07, -2.53035e-07
213, 0.0268489, 0.0268258, -0.000106074, -0.000106284, -4.69527e-07, -2.60369e-07
214, 0.0267311, 0.0267191, -0.000106692, -0.000106679, -3.94864e-07, -2.60892e-07
215, 0.0266106, 0.0266114, -0.000107724, -0.000107003, -3.24158e-07, -2.55e-07
216, 0.0264896, 0.0265025, -0.000108873, -0.000107239, -2.35753e-07, -2.36664e-07
217, 0.0263744, 0.0263929, -0.00010961, -0.000107366, -1.27686e-07, -2.03527e-07
218, 0.0262658, 0.0262833, -0.000109639, -0.000107433, -6.67986e-08, -1.60308e-07
219, 0.0261577, 0.0261739, -0.000109345, -0.000107486, -5.30564e-08, -1.16434e-07
220, 0.0260509, 0.026065, -0.000108903, -0.000107529, -4.32134e-08, -7.53094e-08
221, 0.0259467, 0.0259568, -0.000108254, -0.000107557, -2.74926e-08, -3.86382e-08
222, 0.0258421, 0.0258491, -0.000107665, -0.000107557, -1.65568e-11, -8.90869e-09
223, 0.0257362, 0.0257421, -0.000106987, -0.000107504, 5.30399e-08, 1.34883e-08
224, 0.0256303, 0.0256361, -0.000106015, -0.000107376, 1.27703e-07, 2.75031e-08
225, 0.0255301, 0.0255306, -0.000105484, -0.000107197, 1.78756e-07, 2.99894e-08
226, 0.0254317, 0.025425, -0.000105602, -0.000107048, 1.4931e-07, 2.59308e-08
227, 0.0253293, 0.025319, -0.000106074, -0.000106944, 1.04118e-07, 2.34445e-08
228, 0.0252251, 0.0252125, -0.000106486, -0.000106863, 8.05408e-08, 2.58005e-08
229, 0.0251161, 0.0251058, -0.000106693, -0.000106812, 5.10779e-08, 3.1431e-08
230, 0.0250058, 0.0249988, -0.000106928, -0.000106801, 1.17968e-08, 3.74582e-08
231, 0.0248994, 0.0248919, -0.000106958, -0.000106826, -2.55307e-08, 4.38756e-08
232, 0.0247921, 0.024785, -0.000106928, -0.000106916, -9.03921e-08, 4.88521e-08
233, 0.0246818, 0.0246776, -0.0001074, -0.000107044, -1.27678e-07, 5.26524e-08
234, 0.0245666, 0.0245698, -0.000107783, -0.000107134, -9.03507e-08, 6.23431e-08
235, 0.0244536, 0.0244621, -0.000107694, -0.000107142, -7.87278e-09, 7.72741e-08
236, 0.0243463, 0.0243546, -0.000107488, -0.000107085, 5.69638e-08, 9.27288e-08
237, 0.0242382, 0.0242471, -0.000107488, -0.000106995, 9.03921e-08, 1.07397e-07
238, 0.0241318, 0.0241397, -0.00010737, -0.000106846, 1.49301e-07, 1.23767e-07
239, 0.0240264, 0.0240324, -0.00010737, -0.000106643, 2.02349e-07, 1.39745e-07
240, 0.0239191, 0.023925, -0.000107399, -0.000106408, 2.35761e-07, 1.56512e-07
241, 0.0238149, 0.023818, -0.000106958, -0.000106113, 2.9467e-07, 1.73273e-07
242, 0.0237139, 0.0237118, -0.000106192, -0.000105785, 3.28082e-07, 1.8244e-07
243, 0.0236128, 0.0236062, -0.000105632, -0.000105472, 3.12361e-07, 1.79954e-07
244, 0.0235038, 0.0235008, -0.000105337, -0.000105201, 2.71102e-07, 1.6869e-07
245, 0.0233952, 0.0233962, -0.000104689, -0.000104944, 2.57351e-07, 1.52186e-07
246, 0.0232888, 0.0232922, -0.000103922, -0.00010473, 2.14138e-07, 1.26648e-07
247, 0.0231812, 0.0231888, -0.000103392, -0.000104569, 1.61115e-07, 9.16786e-08
248, 0.0230774, 0.0230859, -0.00010298, -0.000104445, 1.23738e-07, 5.05525e-08
249, 0.0229737, 0.022983, -0.000102862, -0.000104398, 4.71456e-08, 3.14249e-09
250, 0.0228691, 0.02288, -0.000103009, -0.000104443, -4.51671e-08, -4.70192e-08
251, 0.0227663, 0.0227766, -0.000103422, -0.000104555, -1.11991e-07, -9.62632e-08
252, 0.0226679, 0.0226729, -0.000103628, -0.000104712, -1.57166e-07, -1.40792e-07
253, 0.022573, 0.0225688, -0.000104158, -0.000104946, -2.33766e-07, -1.80215e-07
254, 0.0224755, 0.0224638, -0.000104954, -0.000105268, -3.22196e-07, -2.07719e-07
255, 0.0223744, 0.0223583, -0.000105543, -0.000105649, -3.8113e-07, -2.20163e-07
256, 0.022272, 0.022252, -0.00010625, -0.000106066, -4.16479e-07, -2.20553e-07
257, 0.0221687, 0.0221452, -0.000106869, -0.00010649, -4.24344e-07, -2.06932e-07
258, 0.0220615, 0.0220379, -0.000107311, -0.000106916, -4.26297e-07, -1.77073e-07
259, 0.0219494, 0.0219302, -0.000107694, -0.000107313, -3.96834e-07, -1.30708e-07
260, 0.0218328, 0.021822, -0.000108195, -0.000107647, -3.33985e-07, -6.70574e-08
261, 0.0217145, 0.0217132, -0.000108755, -0.000107846, -1.98426e-07, 1.68924e-08
262, 0.021598, 0.0216041, -0.000109109, -0.000107871, -2.55472e-08, 1.21539e-07
263, 0.0214837, 0.0214949, -0.000109227, -0.000107753, 1.17893e-07, 2.45831e-07
264, 0.0213707, 0.0213857, -0.000109227, -0.000107502, 2.51449e-07, 3.91077e-07
265, 0.0212594, 0.0212762, -0.000109403, -0.000107099, 4.0272e-07, 5.58456e-07
266, 0.0211509, 0.0211669, -0.000109374, -0.000106516, 5.83488e-07, 7.50195e-07
267, 0.0210449, 0.0210582, -0.000108638, -0.000105718, 7.97593e-07, 9.63021e-07
268, 0.0209417, 0.0209511, -0.000107135, -0.000104693, 1.02548e-06, 1.18934e-06
269, 0.0208388, 0.0208458, -0.000105337, -0.000103445, 1.24751e-06, 1.41919e-06
270, 0.020736, 0.020742, -0.000103775, -0.000101962, 1.48324e-06, 1.64931e-06
271, 0.0206336, 0.0206395, -0.000102479, -0.0001002, 1.76221e-06, 1.88427e-06
272, 0.0205277, 0.0205387, -0.000100828, -9.81133e-05, 2.08635e-06, 2.12656e-06
273, 0.0204209, 0.0204401, -9.85591e-05, -9.56635e-05, 2.44978e-06, 2.37108e-06
274, 0.0203198, 0.0203444, -9.57304e-05, -9.28679e-05, 2.79555e-06, 2.60958e-06
275, 0.0202258, 0.0202516, -9.2813e-05, -8.98072e-05, 3.06079e-06, 2.83433e-06
276, 0.0201345, 0.0201615, -9.00428e-05, -8.65578e-05, 3.24936e-06, 3.04336e-06
277, 0.0200414, 0.0200747, -8.68604e-05, -8.31316e-05, 3.42618e-06, 3.23797e-06
278, 0.0199465, 0.0199919, -8.27936e-05, -7.94893e-05, 3.64227e-06, 3.41374e-06
279, 0.0198583, 0.019914, -7.79315e-05, -7.56034e-05, 3.88589e-06, 3.56055e-06
280, 0.0197811, 0.0198413, -7.26567e-05, -7.15329e-05, 4.07055e-06, 3.66873e-06
281, 0.0197149, 0.0197739, -6.74408e-05, -6.7372e-05, 4.16092e-06, 3.73344e-06
282, 0.0196528, 0.0197111, -6.27257e-05, -6.32032e-05, 4.16879e-06, 3.75753e-06
283, 0.019591, 0.0196527, -5.8394e-05, -5.90423e-05, 4.16093e-06, 3.74994e-06
284, 0.0195359, 0.0195988, -5.39442e-05, -5.48755e-05, 4.1668e-06, 3.71693e-06
285, 0.0194941, 0.0195497, -4.91409e-05, -5.07558e-05, 4.11967e-06, 3.6576e-06
