0.0285712, ,,,,,,,,,,,,,,,,,,,,,,
0.0285622,-3.10E-06,-5.00E-07,,0.028560478,-1.65556E-06,-1.50864E-06,-2.40741E-07,-1.53909E-07,,,,,,,,,,,,,,,
0.0285591,-3.10E-06,0,,0.028558267,-2.21111E-06,-1.66296E-06,-1.54321E-07,-1.19204E-07,,,,,,,,,,,,,,,
0.028555,-4.10E-06,-1.00E-06,,0.028555722,-2.54444E-06,-1.73704E-06,-7.40741E-08,-6.59808E-08,,,,,,,,,,,,,,,
0.0285519,-3.10E-06,1.00E-06,,0.028553222,-2.5E-06,-1.71235E-06,2.46914E-08,-3.15501E-09,,,,,,,,,,,,,,,
0.0285488,-3.10E-06,-3.47E-18,,0.028551111,-2.11111E-06,-1.62593E-06,8.64198E-08,5.45953E-08,,,,,,,,,,,,,,,
0.0285462,-2.60E-06,5.00E-07,,0.0285495,-1.61111E-06,-1.46667E-06,1.59259E-07,9.51989E-08,,,,,,,,,,,,,,,
0.0285451,-1.10E-06,1.50E-06,,0.028548444,-1.05556E-06,-1.23951E-06,2.2716E-07,1.13855E-07,,,,,,,,,,,,,,,
0.0285454,3.00E-07,1.40E-06,,0.028547889,-5.55556E-07,-9.87654E-07,2.51852E-07,1.11248E-07,,,,,,,,,,,,,,,
0.0285463,9.00E-07,6.00E-07,,0.0285475,-3.88889E-07,-7.76543E-07,2.11111E-07,8.79287E-08,,,,,,,,,,,,,,,
0.0285477,1.40E-06,5.00E-07,,0.028547278,-2.22222E-07,-6.51852E-07,1.24691E-07,5.63786E-08,,,,,,,,,,,,,,,
0.0285496,1.90E-06,5.00E-07,,0.028547111,-1.66667E-07,-6.38272E-07,1.35802E-08,1.46776E-08,,,,,,,,,,,,,,,
0.02855,4.00E-07,-1.50E-06,,0.028546833,-2.77778E-07,-7.35802E-07,-9.75309E-08,-3.31962E-08,,,,,,,,,,,,,,,
0.0285484,-1.60E-06,-2.00E-06,,0.028546233,-6E-07,-9.20988E-07,-1.85185E-07,-8.03841E-08,,,,,,,,,,,,,,,
0.0285468,-1.60E-06,-3.47E-18,,0.028545244,-9.88889E-07,-1.11852E-06,-1.97531E-07,-1.1701E-07,,,,,,,,,,,,,,,
0.0285447,-2.10E-06,-5.00E-07,,0.028543756,-1.48889E-06,-1.33457E-06,-2.16049E-07,-1.35802E-07,,,,,,,,,,,,,,,
0.0285426,-2.10E-06,3.47E-18,,0.028541822,-1.93333E-06,-1.53827E-06,-2.03704E-07,-1.3059E-07,,,,,,,,,,,,,,,
0.02854,-2.60E-06,-5.00E-07,,0.0285396,-2.22222E-06,-1.71111E-06,-1.7284E-07,-1.01372E-07,,,,,,,,,,,,,,,
0.0285374,-2.60E-06,3.47E-18,,0.028537433,-2.16667E-06,-1.82963E-06,-1.18519E-07,-5.18519E-08,,,,,,,,,,,,,,,
0.0285343,-3.10E-06,-5.00E-07,,0.028535267,-2.16667E-06,-1.87407E-06,-4.44444E-08,3.84088E-09,,,,,,,,,,,,,,,
0.0285322,-2.10E-06,1.00E-06,,0.028533267,-2E-06,-1.81358E-06,6.04938E-08,6.77641E-08,,,,,,,,,,,,,,,
0.02853,-2.20E-06,-1.00E-07,,0.028531433,-1.83333E-06,-1.64815E-06,1.65432E-07,1.31687E-07,,,,,,,,,,,,,,,
0.0285289,-1.10E-06,1.10E-06,,0.028529767,-1.66667E-06,-1.38765E-06,2.60494E-07,1.91358E-07,,,,,,,,,,,,,,,
0.0285273,-1.60E-06,-5.00E-07,,0.028528378,-1.38889E-06,-1.08395E-06,3.03704E-07,2.42936E-07,,,,,,,,,,,,,,,
0.0285267,-6.00E-07,1.00E-06,,0.028527433,-9.44444E-07,-7.24691E-07,3.59259E-07,2.79424E-07,,,,,,,,,,,,,,,1.49121E-05
0.0285261,-6.00E-07,0,,0.028526989,-4.44444E-07,-3.53086E-07,3.71605E-07,2.93964E-07,,,,,,,,,,,,,,,
0.028525,-1.10E-06,-5.00E-07,,0.028527111,1.22222E-07,1.11111E-08,3.64198E-07,2.82442E-07,,,,,,,,,,,,,,,
0.0285249,-1.00E-07,1.00E-06,,0.028527678,5.66667E-07,3.5679E-07,3.45679E-07,2.4513E-07,,,,,,,,,,,,,,,
0.0285258,9.00E-07,1.00E-06,,0.028528744,1.06667E-06,6.40741E-07,2.83951E-07,1.88615E-07,,,,,,,,,,,,,,,
0.0285282,2.40E-06,1.50E-06,,0.028530089,1.34444E-06,8.32099E-07,1.91358E-07,1.10837E-07,,,,,,,,,,,,,,,
0.0285311,2.90E-06,5.00E-07,,0.028531533,1.44444E-06,8.93827E-07,6.17284E-08,2.34568E-08,,,,,,,,,,,,,,,
0.028534,2.90E-06,0,,0.028532978,1.44444E-06,8.18519E-07,-7.53086E-08,-6.55693E-08,,,,,,,,,,,,,,,
0.0285369,2.90E-06,0,,0.028534144,1.16667E-06,6.1358E-07,-2.04938E-07,-1.51166E-07,,,,,,,,,,,,,,,
0.0285388,1.90E-06,-1.00E-06,,0.028534922,7.77778E-07,2.7284E-07,-3.40741E-07,-2.22359E-07,,,,,,,,,,,,,,,
0.0285391,3.00E-07,-1.60E-06,,0.028535033,1.11111E-07,-1.41975E-07,-4.14815E-07,-2.75171E-07,,,,,,,,,,,,,,,
0.028538,-1.10E-06,-1.40E-06,,0.028534478,-5.55556E-07,-5.79012E-07,-4.37037E-07,-3.01235E-07,,,,,,,,,,,,,,,
0.0285354,-2.60E-06,-1.50E-06,,0.0285332,-1.27778E-06,-1.0037E-06,-4.24691E-07,-3.01097E-07,,,,,,,,,,,,,,,
0.0285328,-2.60E-06,3.47E-18,,0.0285312,-2E-06,-1.36049E-06,-3.5679E-07,-2.72154E-07,,,,,,,,,,,,,,,
0.0285292,-3.60E-06,-1.00E-06,,0.028528811,-2.38889E-06,-1.64444E-06,-2.83951E-07,-2.15089E-07,,,,,,,,,,,,,,,
0.0285261,-3.10E-06,5.00E-07,,0.028526322,-2.48889E-06,-1.81728E-06,-1.7284E-07,-1.43621E-07,,,,,,,,,,,,,,,
0.0285225,-3.60E-06,-5.00E-07,,0.028523944,-2.37778E-06,-1.89136E-06,-7.40741E-08,-6.77641E-08,,,,,,,,,,,,,,,
0.0285189,-3.60E-06,0,,0.0285219,-2.04444E-06,-1.8358E-06,5.55556E-08,5.34979E-09,,,,,,,,,,,,,,,
0.0285173,-1.60E-06,2.00E-06,,0.028520122,-1.77778E-06,-1.66296E-06,1.7284E-07,6.54321E-08,,,,,,,,,,,,,,,
0.0285167,-6.00E-07,1.00E-06,,0.028518678,-1.44444E-06,-1.43457E-06,2.28395E-07,1.14952E-07,,,,,,,,,,,,,,,
0.0285166,-1.00E-07,5.00E-07,,0.028517456,-1.22222E-06,-1.18889E-06,2.45679E-07,1.48697E-07,,,,,,,,,,,,,,,
0.028517,4.00E-07,5.00E-07,,0.028516678,-7.77778E-07,-9.55556E-07,2.33333E-07,1.6941E-07,,,,,,,,,,,,,,,
0.0285168,-2.00E-07,-6.00E-07,,0.028516233,-4.44444E-07,-7.71605E-07,1.83951E-07,1.68861E-07,,,,,,,,,,,,,,,
0.0285162,-6.00E-07,-4.00E-07,,0.0285159,-3.33333E-07,-6.09877E-07,1.61728E-07,1.50343E-07,,,,,,,,,,,,,,,
0.0285151,-1.10E-06,-5.00E-07,,0.028515622,-2.77778E-07,-4.79012E-07,1.30864E-07,1.22222E-07,,,,,,,,,,,,,,,
0.0285155,4.00E-07,1.50E-06,,0.028515344,-2.77778E-07,-3.66667E-07,1.12346E-07,8.80658E-08,,,,,,,,,,,,,,,
0.0285149,-6.00E-07,-1.00E-06,,0.028514956,-3.88889E-07,-3.16049E-07,5.06173E-08,5.25377E-08,,,,,,,,,,,,,,,
0.0285143,-6.00E-07,0,,0.028514633,-3.22222E-07,-3.09877E-07,6.17284E-09,2.24966E-08,,,,,,,,,,,,,,,
0.0285142,-1.00E-07,5.00E-07,,0.028514367,-2.66667E-07,-3.34568E-07,-2.46914E-08,-8.64198E-09,,,,,,,,,,,,,,,
0.0285141,-1.00E-07,0,,0.028514156,-2.11111E-07,-3.96296E-07,-6.17284E-08,-3.84088E-08,,,,,,,,,,,,,,,
0.0285135,-6.00E-07,-5.00E-07,,0.028513833,-3.22222E-07,-4.82716E-07,-8.64198E-08,-6.6118E-08,,,,,,,,,,,,,,,
0.0285139,4.00E-07,1.00E-06,,0.028513444,-3.88889E-07,-5.69136E-07,-8.64198E-08,-8.49108E-08,,,,,,,,,,,,,,,
0.0285138,-1.00E-07,-5.00E-07,,0.028512889,-5.55556E-07,-6.87654E-07,-1.18519E-07,-9.64335E-08,,,,,,,,,,,,,,,
0.0285132,-6.00E-07,-5.00E-07,,0.028512056,-8.33333E-07,-8.24691E-07,-1.37037E-07,-9.90398E-08,,,,,,,,,,,,,,,
0.0285126,-6.00E-07,0,,0.028511,-1.05556E-06,-9.61728E-07,-1.37037E-07,-9.06722E-08,,,,,,,,,,,,,,,
0.0285114,-1.20E-06,-6.00E-07,,0.028509833,-1.16667E-06,-1.08025E-06,-1.18519E-07,-7.40741E-08,,,,,,,,,,,,,,,
0.0285093,-2.10E-06,-9.00E-07,,0.028508444,-1.38889E-06,-1.17778E-06,-9.75309E-08,-5.41838E-08,,,,,,,,,,,,,,,
0.0285067,-2.60E-06,-5.00E-07,,0.028506944,-1.5E-06,-1.22593E-06,-4.81481E-08,-2.59259E-08,,,,,,,,,,,,,,,
0.0285046,-2.10E-06,5.00E-07,,0.0285055,-1.44444E-06,-1.21235E-06,1.35802E-08,7.13306E-09,,,,,,,,,,,,,,,
0.028503,-1.60E-06,5.00E-07,,0.028504111,-1.38889E-06,-1.14938E-06,6.2963E-08,3.95062E-08,,,,,,,,,,,,,,,
0.0285014,-1.60E-06,0,,0.028502844,-1.26667E-06,-1.05679E-06,9.25926E-08,6.91358E-08,,,,,,,,,,,,,,,
0.0285003,-1.10E-06,5.00E-07,,0.028501856,-9.88889E-07,-9.20988E-07,1.35802E-07,9.56104E-08,,,,,,,,,,,,,,,
0.0285002,-1.00E-07,1.00E-06,,0.028501144,-7.11111E-07,-7.60494E-07,1.60494E-07,1.13855E-07,,,,,,,,,,,,,,,
0.0285001,-1.00E-07,0,,0.028500656,-4.88889E-07,-6.06173E-07,1.54321E-07,1.22497E-07,,,,,,,,,,,,,,,
0.0285,-1.00E-07,0,,0.028500322,-3.33333E-07,-4.58025E-07,1.48148E-07,1.22222E-07,,,,,,,,,,,,,,,
0.0285004,4.00E-07,5.00E-07,,0.028500156,-1.66667E-07,-3.17284E-07,1.40741E-07,1.14815E-07,,,,,,,,,,,,,,,
0.0285003,-1.00E-07,-5.00E-07,,0.0285001,-5.55556E-08,-2.01235E-07,1.16049E-07,9.84911E-08,,,,,,,,,,,,,,,
0.0285002,-1.00E-07,0,,0.028500044,-5.55556E-08,-1.09877E-07,9.1358E-08,7.80521E-08,,,,,,,,,,,,,,,
0.0285,-2.00E-07,-1.00E-07,,0.028499989,-5.55556E-08,-4.93827E-08,6.04938E-08,5.88477E-08,,,,,,,,,,,,,,,
0.0284999,-1.00E-07,1.00E-07,,0.028499989,0,-2.34568E-08,2.59259E-08,4.1701E-08,,,,,,,,,,,,,,,
0.0284998,-1.00E-07,-3.47E-18,,0.028500044,5.55556E-08,-3.45679E-08,-1.11111E-08,2.46914E-08,,,,,,,,,,,,,,,
0.0284997,-1.00E-07,3.47E-18,,0.028500156,1.11111E-07,-5.80247E-08,-2.34568E-08,9.73937E-09,,,,,,,,,,,,,,,
0.0284996,-1.00E-07,0,,0.028500211,5.55556E-08,-7.65432E-08,-1.85185E-08,-2.46914E-09,,,,,,,,,,,,,,,
0.0285,4.00E-07,5.00E-07,,0.028500111,-1E-07,-8.2716E-08,-6.17284E-09,-9.19067E-09,,,,,,,,,,,,,,,
0.0285009,9.00E-07,5.00E-07,,0.028499844,-2.66667E-07,-9.50617E-08,-1.23457E-08,-6.72154E-09,,,,,,,,,,,,,,,
0.0285013,4.00E-07,-5.00E-07,,0.028499578,-2.66667E-07,-1.1358E-07,-1.85185E-08,5.34979E-09,,,,,,,,,,,,,,,
0.0285007,-6.00E-07,-1.00E-06,,0.028499356,-2.22222E-07,-1.32099E-07,-1.85185E-08,1.94787E-08,,,,,,,,,,,,,,,
0.0284991,-1.60E-06,-1.00E-06,,0.028499244,-1.11111E-07,-1.32099E-07,-1.15649E-18,3.12757E-08,,,,,,,,,,,,,,,
0.0284975,-1.60E-06,0,,0.028499133,-1.11111E-07,-8.39506E-08,4.81481E-08,3.68999E-08,,,,,,,,,,,,,,,
0.0284974,-1.00E-07,1.50E-06,,0.028499022,-1.11111E-07,1.35802E-08,9.75309E-08,3.90947E-08,,,,,,,,,,,,,,,
0.0284977,3.00E-07,4.00E-07,,0.028498967,-5.55556E-08,1.17284E-07,1.03704E-07,3.78601E-08,,,,,,,,,,,,,,,
0.0284986,9.00E-07,6.00E-07,,0.028499022,5.55556E-08,2.04938E-07,8.76543E-08,3.3059E-08,,,,,,,,,,,,,,,
0.028499,4.00E-07,-5.00E-07,,0.028499356,3.33333E-07,2.49383E-07,4.44444E-08,2.2085E-08,,,,,,,,,,,,,,,
0.0284999,9.00E-07,5.00E-07,,0.028499967,6.11111E-07,2.5679E-07,7.40741E-09,-1.09739E-09,,,,,,,,,,,,,,,
0.0285008,9.00E-07,-3.47E-18,,0.028500633,6.66667E-07,2.2716E-07,-2.96296E-08,-3.59396E-08,,,,,,,,,,,,,,,
0.0285012,4.00E-07,-5.00E-07,,0.0285012,5.66667E-07,1.65432E-07,-6.17284E-08,-7.42112E-08,,,,,,,,,,,,,,,
0.0285021,9.00E-07,5.00E-07,,0.028501489,2.88889E-07,6.66667E-08,-9.87654E-08,-1.08779E-07,,,,,,,,,,,,,,,
0.028503,9.00E-07,3.47E-18,,0.028501444,-4.44444E-08,-9.38272E-08,-1.60494E-07,-1.31687E-07,,,,,,,,,,,,,,,
0.0285034,4.00E-07,-5.00E-07,,0.028501067,-3.77778E-07,-3.09877E-07,-2.16049E-07,-1.40192E-07,,,,,,,,,,,,,,,
0.0285028,-6.00E-07,-1.00E-06,,0.028500456,-6.11111E-07,-5.50617E-07,-2.40741E-07,-1.34979E-07,,,,,,,,,,,,,,,
0.0285012,-1.60E-06,-1.00E-06,,0.028499622,-8.33333E-07,-7.74074E-07,-2.23457E-07,-1.19067E-07,,,,,,,,,,,,,,,
0.0284986,-2.60E-06,-1.00E-06,,0.028498511,-1.11111E-06,-9.35802E-07,-1.61728E-07,-9.21811E-08,,,,,,,,,,,,,,,
0.0284965,-2.10E-06,5.00E-07,,0.028497178,-1.33333E-06,-1.00494E-06,-6.91358E-08,-5.15775E-08,,,,,,,,,,,,,,,
0.0284953,-1.20E-06,9.00E-07,,0.028495678,-1.5E-06,-9.87654E-07,1.7284E-08,6.85871E-10,,,,,,,,,,,,,,,
0.0284937,-1.60E-06,-4.00E-07,,0.028494233,-1.44444E-06,-9.06173E-07,8.14815E-08,6.03567E-08,,,,,,,,,,,,,,,
0.0284921,-1.60E-06,0,,0.028493067,-1.16667E-06,-7.62963E-07,1.4321E-07,1.19479E-07,,,,,,,,,,,,,,,
0.028491,-1.10E-06,5.00E-07,,0.0284924,-6.66667E-07,-5.58025E-07,2.04938E-07,1.69684E-07,,,,,,,,,,,,,,,
0.0284899,-1.10E-06,0,,0.028492178,-2.22222E-07,-3.03704E-07,2.54321E-07,2.03429E-07,,,,,,,,,,,,,,,
0.0284898,-1.00E-07,1.00E-06,,0.0284923,1.22222E-07,-7.40741E-09,2.96296E-07,2.21399E-07,,,,,,,,,,,,,,,
0.0284907,9.00E-07,1.00E-06,,0.028492756,4.55556E-07,3.01235E-07,3.08642E-07,2.26612E-07,,,,,,,,,,,,,,,
0.0284926,1.90E-06,1.00E-06,,0.028493489,7.33333E-07,5.91358E-07,2.90123E-07,2.19479E-07,,,,,,,,,,,,,,,
0.0284945,1.90E-06,0,,0.028494444,9.55556E-07,8.25926E-07,2.34568E-07,2.01372E-07,,,,,,,,,,,,,,,
0.0284964,1.90E-06,3.47E-18,,0.028495611,1.16667E-06,1.00494E-06,1.79012E-07,1.74348E-07,,,,,,,,,,,,,,,
0.0284978,1.40E-06,-5.00E-07,,0.028496944,1.33333E-06,1.13333E-06,1.28395E-07,1.38134E-07,,,,,,,,,,,,,,,
0.0284987,9.00E-07,-5.00E-07,,0.028498389,1.44444E-06,1.21235E-06,7.90123E-08,9.43759E-08,,,,,,,,,,,,,,,
0.0284996,9.00E-07,3.47E-18,,0.028499833,1.44444E-06,1.25432E-06,4.19753E-08,4.51303E-08,,,,,,,,,,,,,,,
0.0285004,8.00E-07,-1.00E-07,,0.028501222,1.38889E-06,1.26543E-06,1.11111E-08,-2.74348E-09,,,,,,,,,,,,,,,
0.0285018,1.40E-06,6.00E-07,,0.0285025,1.27778E-06,1.2358E-06,-2.96296E-08,-4.73251E-08,,,,,,,,,,,,,,,
0.0285037,1.90E-06,5.00E-07,,0.028503667,1.16667E-06,1.15062E-06,-8.51852E-08,-8.62826E-08,,,,,,,,,,,,,,,
0.0285056,1.90E-06,0,,0.028504778,1.11111E-06,9.97531E-07,-1.53086E-07,-1.19067E-07,,,,,,,,,,,,,,,
0.028507,1.40E-06,-5.00E-07,,0.028505833,1.05556E-06,8.01235E-07,-1.96296E-07,-1.47051E-07,,,,,,,,,,,,,,,
0.0285079,9.00E-07,-5.00E-07,,0.028506733,9E-07,5.79012E-07,-2.22222E-07,-1.70919E-07,,,,,,,,,,,,,,,
0.0285083,4.00E-07,-5.00E-07,,0.0285073,5.66667E-07,3.5679E-07,-2.22222E-07,-1.86968E-07,,,,,,,,,,,,,,,
0.0285087,4.00E-07,0,,0.028507367,6.66667E-08,1.40741E-07,-2.16049E-07,-1.88615E-07,,,,,,,,,,,,,,,
0.0285091,4.00E-07,-3.47E-18,,0.028507044,-3.22222E-07,-6.91358E-08,-2.09877E-07,-1.71742E-07,,,,,,,,,,,,,,,
0.0285085,-6.00E-07,-1.00E-06,,0.028506433,-6.11111E-07,-2.7284E-07,-2.03704E-07,-1.41838E-07,,,,,,,,,,,,,,,
0.0285069,-1.60E-06,-1.00E-06,,0.028505711,-7.22222E-07,-4.46914E-07,-1.74074E-07,-1.02606E-07,,,,,,,,,,,,,,,
0.0285043,-2.60E-06,-1.00E-06,,0.028504933,-7.77778E-07,-5.46914E-07,-1E-07,-6.0631E-08,,,,,,,,,,,,,,,
0.0285027,-1.60E-06,1.00E-06,,0.028504156,-7.77778E-07,-5.48148E-07,-1.23457E-09,-1.86557E-08,,,,,,,,,,,,,,,
0.0285015,-1.20E-06,4.00E-07,,0.028503378,-7.77778E-07,-4.75309E-07,7.28395E-08,2.24966E-08,,,,,,,,,,,,,,,
0.0285014,-1.00E-07,1.10E-06,,0.028502711,-6.66667E-07,-3.44444E-07,1.30864E-07,6.36488E-08,,,,,,,,,,,,,,,
0.0285013,-1.00E-07,0,,0.028502378,-3.33333E-07,-1.88889E-07,1.55556E-07,1.01509E-07,,,,,,,,,,,,,,,
0.0285017,4.00E-07,5.00E-07,,0.028502433,5.55556E-08,-2.71605E-08,1.61728E-07,1.25652E-07,,,,,,,,,,,,,,,
0.0285021,4.00E-07,-3.47E-18,,0.028502767,3.33333E-07,1.33333E-07,1.60494E-07,1.33333E-07,,,,,,,,,,,,,,,
0.0285025,4.00E-07,3.47E-18,,0.028503333,5.66667E-07,3E-07,1.66667E-07,1.27984E-07,,,,,,,,,,,,,,,
0.0285039,1.40E-06,1.00E-06,,0.028504011,6.77778E-07,4.66667E-07,1.66667E-07,1.13306E-07,,,,,,,,,,,,,,,
0.0285048,9.00E-07,-5.00E-07,,0.028504689,6.77778E-07,5.83951E-07,1.17284E-07,9.38272E-08,,,,,,,,,,,,,,,
0.0285057,9.00E-07,-3.47E-18,,0.028505356,6.66667E-07,6.51852E-07,6.79012E-08,7.29767E-08,,,,,,,,,,,,,,,
0.0285066,9.00E-07,3.47E-18,,0.028506078,7.22222E-07,6.76543E-07,2.46914E-08,5.04801E-08,,,,,,,,,,,,,,,
0.0285075,9.00E-07,0,,0.028506911,8.33333E-07,6.75309E-07,-1.23457E-09,2.38683E-08,,,,,,,,,,,,,,,
0.0285074,-1.00E-07,-1.00E-06,,0.028507633,7.22222E-07,6.55556E-07,-1.97531E-08,-7.54458E-09,,,,,,,,,,,,,,,
0.0285077,3.00E-07,4.00E-07,,0.0285083,6.66667E-07,6.2963E-07,-2.59259E-08,-3.34705E-08,,,,,,,,,,,,,,,
0.0285086,9.00E-07,6.00E-07,,0.028508856,5.55556E-07,5.87654E-07,-4.19753E-08,-5.47325E-08,,,,,,,,,,,,,,,
0.02851,1.40E-06,5.00E-07,,0.028509411,5.55556E-07,5.14815E-07,-7.28395E-08,-7.18793E-08,,,,,,,,,,,,,,,
0.0285104,4.00E-07,-1.00E-06,,0.028509911,5E-07,3.98765E-07,-1.16049E-07,-8.8203E-08,,,,,,,,,,,,,,,
0.0285108,4.00E-07,-3.47E-18,,0.028510356,4.44444E-07,2.82716E-07,-1.16049E-07,-1.03155E-07,,,,,,,,,,,,,,,
0.0285107,-1.00E-07,-5.00E-07,,0.028510644,2.88889E-07,1.59259E-07,-1.23457E-07,-1.15364E-07,,,,,,,,,,,,,,,
0.0285116,9.00E-07,1.00E-06,,0.028510711,6.66667E-08,2.96296E-08,-1.2963E-07,-1.21125E-07,,,,,,,,,,,,,,,
0.028512,4.00E-07,-5.00E-07,,0.0285105,-2.11111E-07,-1.18519E-07,-1.48148E-07,-1.1797E-07,,,,,,,,,,,,,,,
0.0285114,-6.00E-07,-1.00E-06,,0.028510178,-3.22222E-07,-2.7284E-07,-1.54321E-07,-1.02469E-07,,,,,,,,,,,,,,,
0.0285103,-1.10E-06,-5.00E-07,,0.028509733,-4.44444E-07,-4.08642E-07,-1.35802E-07,-8.28532E-08,,,,,,,,,,,,,,,
0.0285092,-1.10E-06,0,,0.028509122,-6.11111E-07,-5.02469E-07,-9.38272E-08,-5.73388E-08,,,,,,,,,,,,,,,
0.0285081,-1.10E-06,3.47E-18,,0.028508344,-7.77778E-07,-5.46914E-07,-4.44444E-08,-2.42798E-08,,,,,,,,,,,,,,,
0.0285075,-6.00E-07,5.00E-07,,0.028507456,-8.88889E-07,-5.23457E-07,2.34568E-08,1.63237E-08,,,,,,,,,,,,,,,
0.0285068,-7.00E-07,-1.00E-07,,0.028506678,-7.77778E-07,-4.62963E-07,6.04938E-08,6.24143E-08,,,,,,,,,,,,,,,
0.0285052,-1.60E-06,-9.00E-07,,0.028506122,-5.55556E-07,-3.5679E-07,1.06173E-07,1.06996E-07,,,,,,,,,,,,,,,
0.0285046,-6.00E-07,1.00E-06,,0.028505789,-3.33333E-07,-1.88889E-07,1.67901E-07,1.44856E-07,,,,,,,,,,,,,,,
0.028504,-6.00E-07,0,,0.028505789,0,2.83951E-08,2.17284E-07,1.74486E-07,,,,,,,,,,,,,,,
0.0285044,4.00E-07,1.00E-06,,0.028506011,2.22222E-07,2.88889E-07,2.60494E-07,1.91084E-07,,,,,,,,,,,,,,,
0.0285053,9.00E-07,5.00E-07,,0.028506522,5.11111E-07,5.54321E-07,2.65432E-07,2.00137E-07,,,,,,,,,,,,,,,
0.0285062,9.00E-07,-3.47E-18,,0.028507422,9E-07,8.01235E-07,2.46914E-07,1.99177E-07,,,,,,,,,,,,,,,
0.0285081,1.90E-06,1.00E-06,,0.0285086,1.17778E-06,1.02346E-06,2.22222E-07,1.85185E-07,,,,,,,,,,,,,,,
0.0285095,1.40E-06,-5.00E-07,,0.028510056,1.45556E-06,1.1963E-06,1.7284E-07,1.60905E-07,,,,,,,,,,,,,,,
0.0285114,1.90E-06,5.00E-07,,0.028511667,1.61111E-06,1.33827E-06,1.41975E-07,1.27023E-07,,,,,,,,,,,,,,,
0.0285133,1.90E-06,0,,0.028513333,1.66667E-06,1.4358E-06,9.75309E-08,8.87517E-08,,,,,,,,,,,,,,,
0.0285152,1.90E-06,3.47E-18,,0.028515,1.66667E-06,1.47778E-06,4.19753E-08,5.04801E-08,,,,,,,,,,,,,,,
0.0285171,1.90E-06,-3.47E-18,,0.028516556,1.55556E-06,1.47654E-06,-1.23457E-09,1.35802E-08,,,,,,,,,,,,,,,
0.0285189,1.80E-06,-1.00E-07,,0.028518056,1.5E-06,1.4321E-06,-4.44444E-08,-1.71468E-08,,,,,,,,,,,,,,,
0.0285203,1.40E-06,-4.00E-07,,0.028519444,1.38889E-06,1.35309E-06,-7.90123E-08,-4.45816E-08,,,,,,,,,,,,,,,
0.0285212,9.00E-07,-5.00E-07,,0.028520722,1.27778E-06,1.25556E-06,-9.75309E-08,-6.70782E-08,,,,,,,,,,,,,,,
0.0285221,9.00E-07,0,,0.028521889,1.16667E-06,1.14568E-06,-1.09877E-07,-8.40878E-08,,,,,,,,,,,,,,,
