J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
277, 0.0199629, 0.0200041, -8.91273e-05, -8.48389e-05, 3.27472e-06, 2.98661e-06
278, 0.0198707, 0.0199191, -8.50019e-05, -8.13461e-05, 3.49277e-06, 3.18279e-06
279, 0.0197913, 0.0198386, -8.04935e-05, -7.76686e-05, 3.67744e-06, 3.3516e-06
280, 0.0197163, 0.0197625, -7.61031e-05, -7.39165e-05, 3.7521e-06, 3.48676e-06
281, 0.0196383, 0.019691, -7.14472e-05, -7.01036e-05, 3.81297e-06, 3.58799e-06
282, 0.0195655, 0.0196251, -6.59663e-05, -6.6159e-05, 3.94461e-06, 3.65243e-06
283, 0.0195003, 0.0195645, -6.05445e-05, -6.20965e-05, 4.06245e-06, 3.67168e-06
284, 0.0194457, 0.0195086, -5.58889e-05, -5.79751e-05, 4.1214e-06, 3.64758e-06
285, 0.0194039, 0.0194571, -5.14984e-05, -5.38714e-05, 4.10373e-06, 3.59022e-06
286, 0.0193665, 0.0194097, -4.74319e-05, -4.98914e-05, 3.97998e-06, 3.50234e-06
287, 0.0193282, 0.0193657, -4.40137e-05, -4.60941e-05, 3.79726e-06, 3.38854e-06
288, 0.0192962, 0.019325, -4.06841e-05, -4.24835e-05, 3.61066e-06, 3.25914e-06
289, 0.0192729, 0.0192879, -3.71185e-05, -3.91164e-05, 3.36706e-06, 3.11574e-06
290, 0.0192492, 0.0192541, -3.37596e-05, -3.60892e-05, 3.0272e-06, 2.95361e-06
291, 0.0192216, 0.0192236, -3.05476e-05, -3.33999e-05, 2.68932e-06, 2.77445e-06
292, 0.0191904, 0.019196, -2.75714e-05, -3.09856e-05, 2.41431e-06, 2.58181e-06
293, 0.0191592, 0.0191707, -2.53023e-05, -2.88109e-05, 2.17466e-06, 2.38039e-06
294, 0.0191311, 0.0191472, -2.35345e-05, -2.68406e-05, 1.97034e-06, 2.18014e-06
295, 0.0191061, 0.0191252, -2.19432e-05, -2.50294e-05, 1.81121e-06, 1.98828e-06
296, 0.0190815, 0.0191043, -2.09413e-05, -2.33675e-05, 1.66193e-06, 1.80677e-06
297, 0.0190592, 0.0190837, -2.05584e-05, -2.18548e-05, 1.51263e-06, 1.64228e-06
298, 0.0190421, 0.0190635, -2.02047e-05, -2.04797e-05, 1.37514e-06, 1.50359e-06
299, 0.0190321, 0.0190438, -1.96743e-05, -1.9248e-05, 1.23172e-06, 1.3907e-06
300, 0.0190244, 0.019025, -1.88785e-05, -1.81656e-05, 1.08241e-06, 1.2989e-06
301, 0.0190135, 0.0190071, -1.78768e-05, -1.71893e-05, 9.76316e-07, 1.22464e-06
302, 0.0189991, 0.0189902, -1.68455e-05, -1.62699e-05, 9.19377e-07, 1.16413e-06
303, 0.018982, 0.0189745, -1.57552e-05, -1.53819e-05, 8.87935e-07, 1.11397e-06
304, 0.0189645, 0.0189601, -1.44292e-05, -1.44822e-05, 8.99707e-07, 1.07285e-06
305, 0.0189462, 0.0189469, -1.31325e-05, -1.35354e-05, 9.46878e-07, 1.04011e-06
306, 0.0189265, 0.0189349, -1.20718e-05, -1.25394e-05, 9.95977e-07, 1.01562e-06
307, 0.0189072, 0.0189235, -1.13352e-05, -1.15022e-05, 1.03722e-06, 1.00043e-06
308, 0.018891, 0.0189129, -1.06576e-05, -1.04414e-05, 1.06079e-06, 9.95448e-07
309, 0.0188784, 0.0189031, -9.74387e-06, -9.3786e-06, 1.06277e-06, 9.97676e-07
310, 0.0188697, 0.0188945, -8.62417e-06, -8.31977e-06, 1.05884e-06, 1.00186e-06
311, 0.0188651, 0.0188871, -7.44574e-06, -7.27468e-06, 1.04508e-06, 1.00501e-06
312, 0.0188622, 0.0188807, -6.35522e-06, -6.25317e-06, 1.02151e-06, 1.00383e-06
313, 0.018861, 0.0188754, -5.26508e-06, -5.24542e-06, 1.00775e-06, 9.961e-07
314, 0.0188621, 0.0188713, -4.11595e-06, -4.2416e-06, 1.00383e-06, 9.82349e-07
315, 0.0188645, 0.0188684, -2.9667e-06, -3.23384e-06, 1.00776e-06, 9.6336e-07
316, 0.0188673, 0.0188664, -1.93529e-06, -2.22411e-06, 1.00973e-06, 9.40443e-07
317, 0.0188697, 0.0188655, -9.62988e-07, -1.2419e-06, 9.8221e-07, 9.15559e-07
318, 0.0188704, 0.0188654, -7.89762e-08, -3.06848e-07, 9.35056e-07, 8.88319e-07
319, 0.0188692, 0.0188663, 8.93449e-07, 5.75201e-07, 8.82049e-07, 8.59246e-07
320, 0.0188672, 0.0188683, 1.98372e-06, 1.40615e-06, 8.30947e-07, 8.2716e-07
321, 0.0188647, 0.0188712, 2.98557e-06, 2.19585e-06, 7.89704e-07, 7.9036e-07
322, 0.0188627, 0.018875, 3.78117e-06, 2.94824e-06, 7.52393e-07, 7.48321e-07
323, 0.018862, 0.0188795, 4.48835e-06, 3.66527e-06, 7.17027e-07, 7.01568e-07
324, 0.018864, 0.0188845, 4.98928e-06, 4.35478e-06, 6.8951e-07, 6.50755e-07
325, 0.0188686, 0.0188899, 5.40167e-06, 5.00503e-06, 6.50245e-07, 5.99942e-07
326, 0.0188785, 0.0188957, 5.785e-06, 5.61401e-06, 6.08986e-07, 5.51751e-07
327, 0.0188919, 0.0189018, 6.10898e-06, 6.15423e-06, 5.40217e-07, 5.07353e-07
328, 0.0189058, 0.0189084, 6.58048e-06, 6.60997e-06, 4.55744e-07, 4.67672e-07
329, 0.0189188, 0.0189155, 7.16994e-06, 6.98322e-06, 3.73249e-07, 4.30742e-07
330, 0.0189318, 0.0189233, 7.78871e-06, 7.28968e-06, 3.06459e-07, 3.95249e-07
331, 0.0189422, 0.0189317, 8.40736e-06, 7.53721e-06, 2.47525e-07, 3.60674e-07
332, 0.0189508, 0.0189405, 8.79069e-06, 7.75723e-06, 2.20024e-07, 3.26364e-07
333, 0.0189571, 0.0189496, 9.05581e-06, 7.96941e-06, 2.12184e-07, 2.9493e-07
334, 0.0189608, 0.0189586, 8.9967e-06, 8.1855e-06, 2.16083e-07, 2.66772e-07
335, 0.0189659, 0.0189674, 8.81987e-06, 8.42123e-06, 2.35736e-07, 2.44902e-07
336, 0.0189723, 0.018976, 8.58431e-06, 8.65698e-06, 2.35745e-07, 2.29974e-07
337, 0.0189795, 0.0189844, 8.37805e-06, 8.87699e-06, 2.20007e-07, 2.2277e-07
338, 0.0189881, 0.0189926, 8.20123e-06, 9.07539e-06, 1.98401e-07, 2.23032e-07
339, 0.0189958, 0.0190009, 8.28964e-06, 9.25024e-06, 1.74849e-07, 2.30366e-07
340, 0.0190044, 0.0190094, 8.58443e-06, 9.42897e-06, 1.78739e-07, 2.41366e-07
341, 0.0190134, 0.0190185, 9.02625e-06, 9.61559e-06, 1.86612e-07, 2.5302e-07
342, 0.0190242, 0.0190281, 9.64502e-06, 9.82776e-06, 2.12176e-07, 2.63629e-07
343, 0.0190346, 0.0190382, 1.01166e-05, 1.00596e-05, 2.31821e-07, 2.7201e-07
344, 0.0190445, 0.0190487, 1.04701e-05, 1.03248e-05, 2.65191e-07, 2.80783e-07
345, 0.0190548, 0.0190595, 1.07647e-05, 1.06352e-05, 3.10383e-07, 2.91524e-07
346, 0.0190665, 0.0190705, 1.10301e-05, 1.09927e-05, 3.57537e-07, 3.03835e-07
347, 0.0190795, 0.019082, 1.14718e-05, 1.13777e-05, 3.85029e-07, 3.17323e-07
348, 0.0190925, 0.0190938, 1.1855e-05, 1.17647e-05, 3.86983e-07, 3.28589e-07
349, 0.0191055, 0.019106, 1.21793e-05, 1.21399e-05, 3.7522e-07, 3.38543e-07
350, 0.0191176, 0.0191183, 1.22972e-05, 1.25014e-05, 3.61461e-07, 3.47054e-07
351, 0.0191293, 0.0191309, 1.25622e-05, 1.28687e-05, 3.67338e-07, 3.56089e-07
352, 0.019141, 0.0191439, 1.30338e-05, 1.32498e-05, 3.81114e-07, 3.64865e-07
353, 0.0191536, 0.0191575, 1.35643e-05, 1.36329e-05, 3.83076e-07, 3.72723e-07
354, 0.0191679, 0.0191715, 1.40651e-05, 1.40101e-05, 3.77165e-07, 3.79793e-07
355, 0.0191822, 0.0191859, 1.43892e-05, 1.43578e-05, 3.47727e-07, 3.88175e-07
356, 0.0191961, 0.0192006, 1.46545e-05, 1.46937e-05, 3.3593e-07, 4.0232e-07
357, 0.0192087, 0.0192156, 1.50669e-05, 1.50336e-05, 3.39829e-07, 4.24319e-07
358, 0.019223, 0.0192313, 1.56267e-05, 1.54009e-05, 3.67347e-07, 4.54179e-07
359, 0.01924, 0.0192474, 1.61868e-05, 1.57977e-05, 3.96834e-07, 4.91767e-07
360, 0.0192583, 0.019264, 1.65109e-05, 1.6226e-05, 4.28251e-07, 5.37472e-07
361, 0.0192775, 0.0192806, 1.66876e-05, 1.66896e-05, 4.63592e-07, 5.94309e-07
362, 0.0192954, 0.0192973, 1.66877e-05, 1.72003e-05, 5.10754e-07, 6.66077e-07
363, 0.0193123, 0.0193142, 1.68939e-05, 1.77995e-05, 5.99159e-07, 7.56834e-07
364, 0.0193315, 0.0193315, 1.72768e-05, 1.85047e-05, 7.05214e-07, 8.62651e-07
365, 0.019352, 0.0193493, 1.78074e-05, 1.93141e-05, 8.09357e-07, 9.8183e-07
366, 0.0193721, 0.0193678, 1.85147e-05, 2.02452e-05, 9.31157e-07, 1.11253e-06
367, 0.0193887, 0.0193873, 1.94576e-05, 2.13119e-05, 1.06668e-06, 1.25266e-06
368, 0.0194039, 0.0194078, 2.05182e-05, 2.25475e-05, 1.23563e-06, 1.40012e-06
369, 0.0194182, 0.0194295, 2.17264e-05, 2.40012e-05, 1.4537e-06, 1.55466e-06
370, 0.0194356, 0.0194529, 2.33766e-05, 2.57103e-05, 1.70907e-06, 1.71378e-06
371, 0.0194553, 0.0194781, 2.52328e-05, 2.76335e-05, 1.92319e-06, 1.87172e-06
372, 0.0194758, 0.0195053, 2.72073e-05, 2.9761e-05, 2.12751e-06, 2.02705e-06
373, 0.0195007, 0.0195349, 2.95941e-05, 3.20889e-05, 2.32787e-06, 2.17831e-06
374, 0.0195319, 0.0195671, 3.2187e-05, 3.45876e-05, 2.49876e-06, 2.32093e-06
375, 0.0195661, 0.0196022, 3.50453e-05, 3.72278e-05, 2.6402e-06, 2.4532e-06
376, 0.0196034, 0.0196407, 3.84931e-05, 4.00095e-05, 2.78167e-06, 2.57159e-06
377, 0.019646, 0.019683, 4.23238e-05, 4.29071e-05, 2.89756e-06, 2.66837e-06
378, 0.0196908, 0.0197287, 4.57417e-05, 4.58753e-05, 2.96827e-06, 2.73804e-06
379, 0.0197396, 0.0197779, 4.91895e-05, 4.89104e-05, 3.03509e-06, 2.78624e-06
380, 0.019796, 0.0198306, 5.27254e-05, 5.19887e-05, 3.07829e-06, 2.81295e-06
381, 0.0198549, 0.0198866, 5.59961e-05, 5.50591e-05, 3.07042e-06, 2.8178e-06
382, 0.0199143, 0.0199457, 5.90605e-05, 5.81099e-05, 3.05079e-06, 2.80352e-06
383, 0.0199813, 0.0200079, 6.22431e-05, 6.11214e-05, 3.01151e-06, 2.7721e-06
384, 0.0200531, 0.0200731, 6.51897e-05, 6.40268e-05, 2.9054e-06, 2.72154e-06
385, 0.0201218, 0.020141, 6.79006e-05, 6.67809e-05, 2.75413e-06, 2.65357e-06
386, 0.0201931, 0.0202118, 7.0759e-05, 6.94271e-05, 2.64612e-06, 2.57107e-06
387, 0.0202667, 0.0202852, 7.33816e-05, 7.19553e-05, 2.52823e-06, 2.47297e-06
388, 0.0203407, 0.0203608, 7.56503e-05, 7.43558e-05, 2.40054e-06, 2.36192e-06
389, 0.0204178, 0.0204388, 7.79488e-05, 7.66405e-05, 2.28466e-06, 2.24287e-06
390, 0.0204997, 0.020519, 8.02179e-05, 7.88093e-05, 2.16876e-06, 2.11649e-06
391, 0.0205812, 0.0206011, 8.2074e-05, 8.08326e-05, 2.02337e-06, 1.98356e-06
392, 0.0206645, 0.0206847, 8.36357e-05, 8.27107e-05, 1.87802e-06, 1.84776e-06
393, 0.0207522, 0.0207701, 8.54334e-05, 8.44413e-05, 1.73069e-06, 1.71378e-06
394, 0.0208404, 0.0208572, 8.71129e-05, 8.6005e-05, 1.56369e-06, 1.57915e-06
395, 0.0209307, 0.020946, 8.87336e-05, 8.74175e-05, 1.41242e-06, 1.44387e-06
396, 0.0210242, 0.0210362, 9.0266e-05, 8.87022e-05, 1.28476e-06, 1.30767e-06
397, 0.0211176, 0.0211278, 9.1592e-05, 8.98573e-05, 1.1551e-06, 1.16976e-06
398, 0.0212124, 0.0212204, 9.25937e-05, 9.08749e-05, 1.01756e-06, 1.03016e-06
399, 0.0213076, 0.0213138, 9.336e-05, 9.17432e-05, 8.68299e-07, 8.93955e-07
400, 0.0214033, 0.0214077, 9.38609e-05, 9.24877e-05, 7.44545e-07, 7.65741e-07
401, 0.0214998, 0.0215019, 9.42145e-05, 9.31144e-05, 6.26652e-07, 6.46301e-07
402, 0.0215977, 0.0215964, 9.4568e-05, 9.36133e-05, 4.98974e-07, 5.36031e-07
403, 0.0216947, 0.0216914, 9.49218e-05, 9.39709e-05, 3.57537e-07, 4.35191e-07
404, 0.0217916, 0.0217866, 9.52753e-05, 9.41869e-05, 2.16067e-07, 3.43122e-07
405, 0.0218886, 0.0218821, 9.54813e-05, 9.42616e-05, 7.46465e-08, 2.59043e-07
406, 0.0219816, 0.0219772, 9.50985e-05, 9.4242e-05, -1.96364e-08, 1.8466e-07
407, 0.0220724, 0.022072, 9.48039e-05, 9.41968e-05, -4.51919e-08, 1.23499e-07
408, 0.0221654, 0.0221668, 9.48332e-05, 9.41359e-05, -6.09044e-08, 7.20283e-08
409, 0.0222589, 0.0222614, 9.45975e-05, 9.40455e-05, -9.0359e-08, 2.86803e-08
410, 0.0223545, 0.0223555, 9.40966e-05, 9.39453e-05, -1.00185e-07, -3.79924e-09
411, 0.0224533, 0.022449, 9.3507e-05, 9.3849e-05, -9.62698e-08, -2.31829e-08
412, 0.0225498, 0.0225418, 9.27117e-05, 9.3743e-05, -1.0608e-07, -2.90733e-08
413, 0.0226389, 0.0226341, 9.22992e-05, 9.36448e-05, -9.81987e-08, -2.01673e-08
414, 0.0227297, 0.0227267, 9.26821e-05, 9.35957e-05, -4.91076e-08, -3.79759e-09
415, 0.0228258, 0.0228197, 9.29474e-05, 9.35681e-05, -2.75175e-08, 9.69293e-09
416, 0.0229188, 0.0229125, 9.28591e-05, 9.35446e-05, -2.35687e-08, 2.18732e-08
417, 0.0230091, 0.0230056, 9.30652e-05, 9.35564e-05, 1.17802e-08, 3.58848e-08
418, 0.0230973, 0.0230991, 9.34777e-05, 9.36231e-05, 6.6782e-08, 4.71473e-08
419, 0.0231823, 0.0231928, 9.36841e-05, 9.37508e-05, 1.27711e-07, 5.25183e-08
420, 0.0232731, 0.0232868, 9.40083e-05, 9.39591e-05, 2.08235e-07, 5.55306e-08
421, 0.0233719, 0.0233811, 9.43619e-05, 9.4185e-05, 2.2591e-07, 5.46117e-08
422, 0.0234666, 0.0234755, 9.43912e-05, 9.43422e-05, 1.57166e-07, 4.89796e-08
423, 0.0235583, 0.02357, 9.44797e-05, 9.4464e-05, 1.218e-07, 4.33502e-08
424, 0.0236549, 0.0236648, 9.47742e-05, 9.45838e-05, 1.19814e-07, 3.73252e-08
425, 0.0237567, 0.0237599, 9.50983e-05, 9.46525e-05, 6.87523e-08, 2.81593e-08
426, 0.0238586, 0.0238553, 9.54227e-05, 9.46368e-05, -1.57042e-08, 1.59818e-08
427, 0.02396, 0.0239511, 9.58352e-05, 9.45759e-05, -6.08961e-08, 2.64358e-10
428, 0.0240543, 0.0240468, 9.56878e-05, 9.44639e-05, -1.11982e-07, -2.18694e-08
429, 0.0241455, 0.0241419, 9.50396e-05, 9.43304e-05, -1.33589e-07, -4.15141e-08
430, 0.024243, 0.0242366, 9.47744e-05, 9.42184e-05, -1.11957e-07, -4.95039e-08
431, 0.0243404, 0.0243313, 9.46563e-05, 9.41045e-05, -1.13944e-07, -5.09454e-08
432, 0.0244356, 0.0244254, 9.40965e-05, 9.39787e-05, -1.25708e-07, -5.01573e-08
433, 0.0245286, 0.0245186, 9.32422e-05, 9.38629e-05, -1.15881e-07, -4.2167e-08
434, 0.0246198, 0.0246114, 9.27707e-05, 9.37548e-05, -1.0805e-07, -2.59291e-08
435, 0.0247084, 0.0247037, 9.23286e-05, 9.3631e-05, -1.23771e-07, -7.59518e-09
436, 0.0247975, 0.0247961, 9.2358e-05, 9.35623e-05, -6.87606e-08, 1.4931e-08
437, 0.0248883, 0.0248888, 9.27118e-05, 9.35996e-05, 3.73191e-08, 3.69334e-08
438, 0.0249782, 0.0249816, 9.27705e-05, 9.36998e-05, 1.00177e-07, 5.29085e-08
439, 0.0250663, 0.0250745, 9.28886e-05, 9.38314e-05, 1.31635e-07, 6.56126e-08
440, 0.0251553, 0.0251678, 9.33601e-05, 9.402e-05, 1.88607e-07, 7.73977e-08
441, 0.0252501, 0.0252616, 9.38019e-05, 9.42479e-05, 2.27864e-07, 8.63004e-08
442, 0.0253449, 0.0253556, 9.39786e-05, 9.4462e-05, 2.14113e-07, 9.58608e-08
443, 0.0254397, 0.0254503, 9.46564e-05, 9.46879e-05, 2.2591e-07, 1.1053e-07
444, 0.0255362, 0.0255459, 9.55994e-05, 9.48844e-05, 1.96447e-07, 1.19044e-07
445, 0.0256345, 0.0256421, 9.6277e-05, 9.5012e-05, 1.2767e-07, 1.13544e-07
446, 0.0257337, 0.0257388, 9.66308e-05, 9.50886e-05, 7.66168e-08, 9.87461e-08
447, 0.025836, 0.0258357, 9.69256e-05, 9.51397e-05, 5.10696e-08, 8.09343e-08
448, 0.0259356, 0.0259324, 9.66601e-05, 9.51574e-05, 1.76579e-08, 5.91918e-08
449, 0.0260295, 0.0260283, 9.59824e-05, 9.51927e-05, 3.53571e-08, 3.85013e-08
450, 0.0261283, 0.0261241, 9.57172e-05, 9.5289e-05, 9.62698e-08, 2.38347e-08
451, 0.0262314, 0.0262194, 9.53047e-05, 9.53479e-05, 5.89424e-08, 9.55992e-09
452, 0.0263324, 0.026314, 9.46268e-05, 9.53028e-05, -4.51836e-08, 9.16145e-10
453, 0.0264276, 0.0264079, 9.39198e-05, 9.5181e-05, -1.21784e-07, 4.71594e-09
454, 0.0265202, 0.0265016, 9.36547e-05, 9.50454e-05, -1.35543e-07, 2.00382e-08
455, 0.0266052, 0.0265952, 9.3625e-05, 9.49079e-05, -1.37529e-07, 3.95515e-08
456, 0.0266898, 0.0266895, 9.43323e-05, 9.48254e-05, -8.24945e-08, 5.93292e-08
457, 0.0267806, 0.0267849, 9.54227e-05, 9.48195e-05, -5.88596e-09, 7.01999e-08
458, 0.0268692, 0.0268805, 9.55405e-05, 9.48313e-05, 1.17885e-08, 6.75784e-08
459, 0.0269556, 0.0269754, 9.49216e-05, 9.48981e-05, 6.67903e-08, 6.37792e-08
460, 0.0270433, 0.0270699, 9.44503e-05, 9.50828e-05, 1.84667e-07, 6.70536e-08
461, 0.0271385, 0.0271645, 9.45977e-05, 9.53892e-05, 3.06451e-07, 7.43866e-08
462, 0.0272404, 0.0272593, 9.48627e-05, 9.5733e-05, 3.4377e-07, 7.67426e-08
463, 0.0273506, 0.0273547, 9.54227e-05, 9.60473e-05, 3.14323e-07, 7.17679e-08
464, 0.0274609, 0.0274506, 9.58941e-05, 9.62457e-05, 1.98417e-07, 5.27772e-08
465, 0.0275614, 0.0275465, 9.58941e-05, 9.63027e-05, 5.69473e-08, 1.49282e-08
466, 0.0276553, 0.0276428, 9.63066e-05, 9.63046e-05, 1.95371e-09, -3.90289e-08
467, 0.0277492, 0.0277402, 9.73968e-05, 9.63086e-05, 3.93225e-09, -1.16035e-07
468, 0.0278466, 0.0278388, 9.85165e-05, 9.62968e-05, -1.17885e-08, -2.27616e-07
469, 0.0279431, 0.0279376, 9.88112e-05, 9.61966e-05, -1.00202e-07, -3.77699e-07
470, 0.0280366, 0.0280359, 9.83398e-05, 9.59844e-05, -2.12151e-07, -5.58427e-07
471, 0.0281283, 0.0281332, 9.73086e-05, 9.56171e-05, -3.67355e-07, -7.61682e-07
472, 0.0282191, 0.0282295, 9.62769e-05, 9.50434e-05, -5.7362e-07, -9.79344e-07
473, 0.0283138, 0.0283251, 9.55698e-05, 9.42459e-05, -7.97568e-07, -1.20957e-06
474, 0.0284166, 0.02842, 9.49806e-05, 9.31576e-05, -1.0883e-06, -1.45814e-06
475, 0.0285211, 0.0285143, 9.42734e-05, 9.16685e-05, -1.48905e-06, -1.72819e-06
476, 0.0286207, 0.0286074, 9.30946e-05, 8.97237e-05, -1.94479e-06, -2.01762e-06
477, 0.0287155, 0.0286991, 9.16804e-05, 8.73566e-05, -2.36716e-06, -2.31857e-06
478, 0.0288102, 0.028789, 8.99124e-05, 8.46221e-05, -2.7345e-06, -2.62738e-06
479, 0.028905, 0.0288763, 8.72898e-05, 8.15556e-05, -3.06651e-06, -2.93763e-06
480, 0.0289949, 0.0289602, 8.39305e-05, 7.81591e-05, -3.3965e-06, -3.23793e-06
481, 0.02908, 0.0290402, 7.99821e-05, 7.44325e-05, -3.72654e-06, -3.52068e-06
482, 0.0291633, 0.0291153, 7.50611e-05, 7.03858e-05, -4.04677e-06, -3.77763e-06
483, 0.029243, 0.0291846, 6.93447e-05, 6.60325e-05, -4.35322e-06, -3.99542e-06
484, 0.0293183, 0.0292479, 6.33039e-05, 6.14181e-05, -4.61448e-06, -4.1641e-06
485, 0.0293853, 0.0293052, 5.73223e-05, 5.65737e-05, -4.84433e-06, -4.28144e-06
486, 0.0294376, 0.0293565, 5.13109e-05, 5.15526e-05, -5.02113e-06, -4.3502e-06
487, 0.029478, 0.0294019, 4.53293e-05, 4.64745e-05, -5.07808e-06, -4.3722e-06
488, 0.0295136, 0.0294415, 3.96717e-05, 4.14357e-05, -5.03879e-06, -4.34837e-06
489, 0.0295425, 0.0294758, 3.42791e-05, 3.64932e-05, -4.94254e-06, -4.28001e-06
490, 0.0295612, 0.0295048, 2.89752e-05, 3.17373e-05, -4.75592e-06, -4.16869e-06
491, 0.0295703, 0.0295287, 2.38775e-05, 2.72622e-05, -4.47502e-06, -4.01546e-06
492, 0.0295753, 0.0295477, 1.90154e-05, 2.31349e-05, -4.1273e-06, -3.82386e-06
493, 0.0295799, 0.0295623, 1.45954e-05, 1.93691e-05, -3.76585e-06, -3.59677e-06
494, 0.029585, 0.0295734, 1.11185e-05, 1.59726e-05, -3.39652e-06, -3.3393e-06
495, 0.02959, 0.0295818, 8.34862e-06, 1.29336e-05, -3.03901e-06, -3.06362e-06
496, 0.0295942, 0.0295876, 5.84399e-06, 1.02324e-05, -2.70113e-06, -2.77904e-06
497, 0.0295979, 0.0295913, 3.72231e-06, 7.85546e-06, -2.37697e-06, -2.4904e-06
498, 0.0296012, 0.0295935, 2.2194e-06, 5.80066e-06, -2.0548e-06, -2.20568e-06
499, 0.0296036, 0.0295949, 1.39438e-06, 4.06016e-06, -1.7405e-06, -1.93446e-06
500, 0.0296042, 0.0295958, 8.34465e-07, 2.62219e-06, -1.43797e-06, -1.68458e-06
501, 0.0296044, 0.0295961, 3.63092e-07, 1.46316e-06, -1.15903e-06, -1.45788e-06
502, 0.0296032, 0.0295959, -2.55803e-07, 5.20216e-07, -9.42945e-07, -1.25541e-06
503, 0.0296012, 0.029595, -8.45144e-07, -2.49859e-07, -7.70075e-07, -1.07481e-06
504, 0.0295983, 0.0295937, -1.37538e-06, -8.62777e-07, -6.12918e-07, -9.14776e-07
505, 0.0295945, 0.0295918, -1.84687e-06, -1.348e-06, -4.85223e-07, -7.74517e-07
506, 0.0295912, 0.0295896, -2.22996e-06, -1.75463e-06, -4.06628e-07, -6.53508e-07
507, 0.0295878, 0.029587, -2.55418e-06, -2.13377e-06, -3.79143e-07, -5.51226e-07
508, 0.0295854, 0.0295842, -2.78999e-06, -2.49915e-06, -3.65376e-07, -4.66755e-07
509, 0.0295811, 0.0295812, -3.02568e-06, -2.85865e-06, -3.59499e-07, -3.98915e-07
510, 0.0295773, 0.029578, -3.20251e-06, -3.18866e-06, -3.30011e-07, -3.43516e-07
511, 0.0295735, 0.0295747, -3.34978e-06, -3.48921e-06, -3.00556e-07, -2.97939e-07
512, 0.0295702, 0.0295711, -3.55604e-06, -3.76229e-06, -2.73072e-07, -2.61269e-07
513, 0.0295677, 0.0295672, -3.88001e-06, -4.00196e-06, -2.39669e-07, -2.31016e-07
514, 0.0295653, 0.0295629, -4.29278e-06, -4.20823e-06, -2.06273e-07, -2.02861e-07
515, 0.0295623, 0.0295583, -4.64618e-06, -4.37913e-06, -1.709e-07, -1.72607e-07
516, 0.029559, 0.0295533, -5.02939e-06, -4.52056e-06, -1.41429e-07, -1.39606e-07
517, 0.0295552, 0.029548, -5.20597e-06, -4.63252e-06, -1.11966e-07, -1.03067e-07
518, 0.029551, 0.0295427, -5.35349e-06, -4.71895e-06, -8.64267e-08, -6.56137e-08
519, 0.029545, 0.0295372, -5.47146e-06, -4.78182e-06, -6.28663e-08, -2.73723e-08
520, 0.0295363, 0.0295318, -5.4419e-06, -4.81324e-06, -3.14249e-08, 1.16566e-08
521, 0.0295268, 0.0295265, -5.32406e-06, -4.79754e-06, 1.56959e-08, 4.97671e-08
522, 0.0295181, 0.0295213, -5.11768e-06, -4.72288e-06, 7.46631e-08, 8.60448e-08
523, 0.0295099, 0.0295164, -4.91142e-06, -4.59324e-06, 1.2964e-07, 1.19309e-07
524, 0.029503, 0.0295117, -4.70517e-06, -4.40465e-06, 1.88591e-07, 1.4943e-07
525, 0.029497, 0.0295072, -4.49891e-06, -4.17286e-06, 2.31788e-07, 1.76014e-07
526, 0.0294915, 0.0295029, -4.29278e-06, -3.8998e-06, 2.73064e-07, 1.99325e-07
527, 0.0294886, 0.0294989, -4.02741e-06, -3.58744e-06, 3.12361e-07, 2.19232e-07
528, 0.0294879, 0.0294953, -3.64458e-06, -3.25545e-06, 3.3199e-07, 2.35077e-07
529, 0.0294885, 0.0294921, -3.17283e-06, -2.91756e-06, 3.37892e-07, 2.45818e-07
530, 0.0294887, 0.0294894, -2.70158e-06, -2.58949e-06, 3.28066e-07, 2.50139e-07
531, 0.0294884, 0.0294872, -2.20053e-06, -2.27911e-06, 3.10383e-07, 2.48699e-07
532, 0.0294877, 0.0294855, -1.72916e-06, -1.99231e-06, 2.86798e-07, 2.41365e-07
533, 0.0294866, 0.0294842, -1.25753e-06, -1.72907e-06, 2.63237e-07, 2.29449e-07
534, 0.0294846, 0.0294834, -7.86036e-07, -1.49334e-06, 2.35736e-07, 2.13078e-07
535, 0.0294816, 0.0294829, -4.6206e-07, -1.28708e-06, 2.06257e-07, 1.92384e-07
536, 0.0294792, 0.0294827, -2.55679e-07, -1.11027e-06, 1.76811e-07, 1.69335e-07
537, 0.0294776, 0.0294825, -1.96695e-07, -9.70802e-07, 1.39467e-07, 1.4445e-07
538, 0.0294769, 0.0294822, -2.55679e-07, -8.62752e-07, 1.0805e-07, 1.19173e-07
539, 0.0294771, 0.0294818, -4.03201e-07, -7.84174e-07, 7.85788e-08, 9.49441e-08
540, 0.0294782, 0.0294813, -5.5035e-07, -7.31125e-07, 5.30481e-08, 7.30753e-08
541, 0.0294797, 0.0294805, -7.56731e-07, -7.03633e-07, 2.74926e-08, 5.35614e-08
542, 0.0294816, 0.0294796, -9.33558e-07, -7.01679e-07, 1.95371e-09, 3.73224e-08
543, 0.029484, 0.0294786, -9.92417e-07, -7.1543e-07, -1.37505e-08, 2.42276e-08
544, 0.0294855, 0.0294775, -1.08083e-06, -7.50803e-07, -3.53737e-08, 1.33575e-08
545, 0.0294848, 0.0294764, -1.08083e-06, -8.01898e-07, -5.10944e-08, 5.36939e-09
