J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
63, 0.0305238, 0.0305287, -6.57017e-07, -1.22859e-06, -5.30399e-08, -6.01113e-08
64, 0.0305231, 0.0305279, -8.3372e-07, -1.27769e-06, -4.90993e-08, -8.22428e-08
65, 0.0305241, 0.0305267, -1.15782e-06, -1.33466e-06, -5.69638e-08, -1.03328e-07
66, 0.0305256, 0.0305252, -1.51147e-06, -1.40735e-06, -7.26928e-08, -1.21532e-07
67, 0.0305275, 0.0305234, -1.83557e-06, -1.50361e-06, -9.62615e-08, -1.36331e-07
68, 0.0305282, 0.0305214, -2.0124e-06, -1.63523e-06, -1.31619e-07, -1.47725e-07
69, 0.0305283, 0.0305193, -2.04183e-06, -1.80416e-06, -1.68929e-07, -1.58202e-07
70, 0.0305276, 0.0305173, -2.0124e-06, -2.01042e-06, -2.06265e-07, -1.69596e-07
71, 0.0305247, 0.0305153, -2.01228e-06, -2.254e-06, -2.43576e-07, -1.82824e-07
72, 0.0305187, 0.0305132, -2.10082e-06, -2.52313e-06, -2.69132e-07, -1.97231e-07
73, 0.0305113, 0.030511, -2.1598e-06, -2.7903e-06, -2.6717e-07, -2.10982e-07
74, 0.0305044, 0.0305087, -2.3365e-06, -3.03978e-06, -2.49479e-07, -2.24733e-07
75, 0.0304997, 0.030506, -2.69016e-06, -3.26766e-06, -2.2788e-07, -2.37436e-07
76, 0.0304972, 0.0305029, -3.13198e-06, -3.48965e-06, -2.21994e-07, -2.46996e-07
77, 0.0304956, 0.0304992, -3.66258e-06, -3.7195e-06, -2.29842e-07, -2.51975e-07
78, 0.0304936, 0.0304949, -4.31066e-06, -3.97095e-06, -2.51457e-07, -2.51451e-07
79, 0.0304915, 0.03049, -4.87069e-06, -4.23616e-06, -2.65208e-07, -2.43726e-07
80, 0.0304917, 0.0304849, -5.16536e-06, -4.49939e-06, -2.63229e-07, -2.2932e-07
81, 0.0304906, 0.0304796, -5.25365e-06, -4.77834e-06, -2.7895e-07, -2.10985e-07
82, 0.0304872, 0.0304744, -5.25378e-06, -5.06515e-06, -2.86814e-07, -1.90818e-07
83, 0.0304812, 0.030469, -5.34231e-06, -5.34017e-06, -2.75017e-07, -1.69733e-07
84, 0.0304734, 0.0304635, -5.48946e-06, -5.58378e-06, -2.43609e-07, -1.46288e-07
85, 0.0304629, 0.0304578, -5.78426e-06, -5.78219e-06, -1.98409e-07, -1.19572e-07
86, 0.0304516, 0.0304518, -5.99039e-06, -5.90989e-06, -1.27703e-07, -8.74847e-08
87, 0.0304412, 0.0304457, -6.04925e-06, -5.96293e-06, -5.30399e-08, -5.16005e-08
88, 0.0304325, 0.0304394, -6.34405e-06, -5.95508e-06, 7.85622e-09, -1.45386e-08
89, 0.0304256, 0.0304327, -6.63872e-06, -5.90204e-06, 5.30316e-08, 2.61913e-08
90, 0.0304196, 0.0304259, -6.81542e-06, -5.81365e-06, 8.8397e-08, 7.01955e-08
91, 0.0304149, 0.0304191, -6.78611e-06, -5.68397e-06, 1.29673e-07, 1.15639e-07
92, 0.0304089, 0.0304125, -6.63872e-06, -5.51307e-06, 1.709e-07, 1.60169e-07
93, 0.0304037, 0.0304063, -6.2262e-06, -5.28322e-06, 2.2985e-07, 2.02078e-07
94, 0.0304008, 0.0304006, -5.66629e-06, -5.01017e-06, 2.73056e-07, 2.37832e-07
95, 0.0303966, 0.0303956, -5.04752e-06, -4.71747e-06, 2.927e-07, 2.66382e-07
96, 0.030391, 0.0303911, -4.45818e-06, -4.38547e-06, 3.31998e-07, 2.88122e-07
97, 0.030385, 0.0303872, -3.92782e-06, -4.01222e-06, 3.73249e-07, 3.03969e-07
98, 0.0303794, 0.0303838, -3.39722e-06, -3.60558e-06, 4.06636e-07, 3.14578e-07
99, 0.0303738, 0.0303808, -2.92597e-06, -3.18125e-06, 4.24335e-07, 3.19553e-07
100, 0.0303695, 0.0303785, -2.3365e-06, -2.75102e-06, 4.3023e-07, 3.19162e-07
101, 0.0303666, 0.0303766, -1.89456e-06, -2.34241e-06, 4.08606e-07, 3.11566e-07
102, 0.0303655, 0.030375, -1.65875e-06, -1.9672e-06, 3.75211e-07, 2.98339e-07
103, 0.0303656, 0.0303736, -1.36408e-06, -1.63324e-06, 3.3396e-07, 2.81706e-07
104, 0.0303667, 0.0303725, -1.03998e-06, -1.3425e-06, 2.90738e-07, 2.59048e-07
105, 0.0303686, 0.0303718, -7.15877e-07, -1.09497e-06, 2.47533e-07, 2.29319e-07
106, 0.030371, 0.0303714, -4.21082e-07, -8.90676e-07, 2.04295e-07, 1.92912e-07
107, 0.0303738, 0.0303712, -1.85271e-07, -7.25645e-07, 1.6503e-07, 1.51133e-07
108, 0.0303753, 0.0303711, -9.71059e-08, -6.09739e-07, 1.15906e-07, 1.05293e-07
109, 0.0303759, 0.0303711, -3.81221e-08, -5.35084e-07, 7.46548e-08, 5.86703e-08
110, 0.0303761, 0.0303711, -3.81221e-08, -4.91879e-07, 4.32051e-08, 1.32256e-08
111, 0.0303754, 0.030371, -9.71059e-08, -4.99744e-07, -7.8645e-09, -2.99922e-08
112, 0.0303742, 0.0303707, -2.14825e-07, -5.72428e-07, -7.26846e-08, -7.01977e-08
113, 0.0303731, 0.0303704, -3.32793e-07, -7.11903e-07, -1.39475e-07, -1.06607e-07
114, 0.030371, 0.03037, -4.50512e-07, -9.14252e-07, -2.02349e-07, -1.39347e-07
115, 0.0303681, 0.0303694, -5.97909e-07, -1.17162e-06, -2.57368e-07, -1.69602e-07
116, 0.0303661, 0.0303686, -7.74736e-07, -1.46236e-06, -2.90738e-07, -1.96974e-07
117, 0.0303649, 0.0303676, -1.01067e-06, -1.76882e-06, -3.06459e-07, -2.21465e-07
118, 0.0303642, 0.0303661, -1.48204e-06, -2.08312e-06, -3.14307e-07, -2.43073e-07
119, 0.0303635, 0.030364, -2.13025e-06, -2.39547e-06, -3.12345e-07, -2.58526e-07
120, 0.0303636, 0.0303612, -2.808e-06, -2.69407e-06, -2.98603e-07, -2.64551e-07
121, 0.0303642, 0.0303577, -3.45632e-06, -2.98089e-06, -2.86814e-07, -2.60099e-07
122, 0.0303649, 0.0303537, -4.04579e-06, -3.26967e-06, -2.88785e-07, -2.45561e-07
123, 0.0303637, 0.0303492, -4.45818e-06, -3.56435e-06, -2.94679e-07, -2.20937e-07
124, 0.0303608, 0.0303446, -4.63501e-06, -3.85707e-06, -2.92717e-07, -1.8872e-07
125, 0.0303539, 0.0303398, -4.75273e-06, -4.13797e-06, -2.80903e-07, -1.52835e-07
126, 0.0303434, 0.030335, -4.78228e-06, -4.37763e-06, -2.3966e-07, -1.14856e-07
127, 0.0303321, 0.0303303, -4.69387e-06, -4.54069e-06, -1.6306e-07, -7.60914e-08
128, 0.0303212, 0.0303257, -4.63501e-06, -4.61338e-06, -7.26928e-08, -3.82425e-08
129, 0.0303103, 0.0303209, -4.78228e-06, -4.59767e-06, 1.57124e-08, -1.17885e-09
130, 0.0303012, 0.0303159, -5.01809e-06, -4.48568e-06, 1.11991e-07, 3.77176e-08
131, 0.0302965, 0.0303107, -5.16549e-06, -4.29316e-06, 1.92523e-07, 7.93658e-08
132, 0.0302936, 0.0303055, -5.22422e-06, -4.06134e-06, 2.31812e-07, 1.22586e-07
133, 0.0302924, 0.0303004, -5.07695e-06, -3.80597e-06, 2.55373e-07, 1.66196e-07
134, 0.0302931, 0.0302959, -4.57615e-06, -3.53684e-06, 2.69132e-07, 2.0745e-07
135, 0.0302941, 0.030292, -3.89839e-06, -3.26771e-06, 2.69132e-07, 2.41764e-07
136, 0.0302925, 0.0302887, -3.22064e-06, -2.99857e-06, 2.6914e-07, 2.66911e-07
137, 0.0302896, 0.0302864, -2.36593e-06, -2.70391e-06, 2.94662e-07, 2.82889e-07
138, 0.0302862, 0.0302848, -1.57033e-06, -2.37386e-06, 3.30044e-07, 2.87341e-07
139, 0.0302824, 0.0302836, -1.15782e-06, -2.01828e-06, 3.55583e-07, 2.81185e-07
140, 0.0302777, 0.0302827, -9.22134e-07, -1.64503e-06, 3.73249e-07, 2.69398e-07
141, 0.0302748, 0.030282, -7.45306e-07, -1.26589e-06, 3.79143e-07, 2.53813e-07
142, 0.0302736, 0.0302813, -6.56893e-07, -9.14236e-07, 3.51651e-07, 2.35216e-07
143, 0.0302729, 0.0302807, -5.97909e-07, -6.09722e-07, 3.04514e-07, 2.14917e-07
144, 0.0302748, 0.0302804, -3.62347e-07, -3.54333e-07, 2.55389e-07, 1.92914e-07
145, 0.0302777, 0.0302803, -6.74278e-08, -1.75569e-07, 1.78764e-07, 1.66722e-07
146, 0.0302792, 0.0302805, 1.68259e-07, -7.53833e-08, 1.00185e-07, 1.35812e-07
147, 0.0302798, 0.0302808, 3.74516e-07, -2.03815e-08, 5.50018e-08, 1.01237e-07
148, 0.0302813, 0.0302814, 6.10203e-07, 1.22521e-09, 2.16067e-08, 6.39111e-08
149, 0.0302832, 0.0302821, 6.98616e-07, -8.593e-09, -9.81821e-09, 2.46217e-08
150, 0.0302851, 0.0302828, 6.6931e-07, -4.39584e-08, -3.53654e-08, -1.42759e-08
151, 0.0302871, 0.0302834, 6.10203e-07, -1.04863e-07, -6.09044e-08, -5.25205e-08
152, 0.0302886, 0.0302837, 3.15532e-07, -2.03078e-07, -9.82152e-08, -9.06322e-08
153, 0.0302887, 0.0302837, -6.75519e-08, -3.36675e-07, -1.33597e-07, -1.25731e-07
154, 0.030288, 0.0302833, -3.32793e-07, -4.99727e-07, -1.63052e-07, -1.57555e-07
155, 0.0302869, 0.0302827, -5.98033e-07, -6.86364e-07, -1.86637e-07, -1.90296e-07
156, 0.0302853, 0.0302818, -8.9258e-07, -8.96561e-07, -2.10197e-07, -2.25394e-07
157, 0.0302837, 0.0302807, -1.18737e-06, -1.12837e-06, -2.31812e-07, -2.64423e-07
158, 0.0302821, 0.0302791, -1.51147e-06, -1.39753e-06, -2.69156e-07, -3.09606e-07
159, 0.0302796, 0.0302773, -1.83557e-06, -1.71382e-06, -3.16285e-07, -3.60944e-07
160, 0.0302767, 0.0302752, -2.07139e-06, -2.06153e-06, -3.47719e-07, -4.19224e-07
161, 0.0302742, 0.030273, -2.27752e-06, -2.43872e-06, -3.77182e-07, -4.89027e-07
162, 0.0302708, 0.0302705, -2.42504e-06, -2.87482e-06, -4.36107e-07, -5.7468e-07
163, 0.0302679, 0.030268, -2.54276e-06, -3.37969e-06, -5.04868e-07, -6.78926e-07
164, 0.0302654, 0.0302652, -2.77857e-06, -3.97494e-06, -5.95252e-07, -8.04129e-07
165, 0.0302625, 0.0302618, -3.36803e-06, -4.68805e-06, -7.13103e-07, -9.51072e-07
166, 0.0302595, 0.0302577, -4.13408e-06, -5.51903e-06, -8.3098e-07, -1.11726e-06
167, 0.0302575, 0.0302528, -4.90025e-06, -6.49144e-06, -9.72417e-07, -1.3035e-06
168, 0.0302546, 0.0302471, -5.72527e-06, -7.67209e-06, -1.18064e-06, -1.51265e-06
169, 0.0302516, 0.0302402, -6.8744e-06, -9.11992e-06, -1.44784e-06, -1.74393e-06
170, 0.0302487, 0.030232, -8.17105e-06, -1.08703e-05, -1.75033e-06, -1.9908e-06
171, 0.0302436, 0.0302222, -9.82136e-06, -1.29585e-05, -2.08824e-06, -2.25011e-06
172, 0.0302331, 0.0302103, -1.18839e-05, -1.53944e-05, -2.43595e-06, -2.51754e-06
173, 0.0302201, 0.0301964, -1.39762e-05, -1.81565e-05, -2.76205e-06, -2.78798e-06
174, 0.0302061, 0.0301799, -1.64218e-05, -2.12663e-05, -3.10976e-06, -3.06078e-06
175, 0.0301908, 0.0301602, -1.9781e-05, -2.47512e-05, -3.48498e-06, -3.33109e-06
176, 0.0301711, 0.0301362, -2.39951e-05, -2.85977e-05, -3.84645e-06, -3.58726e-06
177, 0.0301482, 0.0301075, -2.868e-05, -3.27368e-05, -4.13916e-06, -3.81815e-06
178, 0.0301206, 0.0300736, -3.38664e-05, -3.71314e-05, -4.39453e-06, -4.01827e-06
179, 0.0300871, 0.0300343, -3.93178e-05, -4.1738e-05, -4.60669e-06, -4.18198e-06
180, 0.0300528, 0.0299895, -4.47987e-05, -4.65078e-05, -4.76975e-06, -4.306e-06
181, 0.0300132, 0.0299387, -5.07804e-05, -5.14308e-05, -4.92297e-06, -4.39074e-06
182, 0.0299608, 0.0298815, -5.71749e-05, -5.64579e-05, -5.02711e-06, -4.4295e-06
183, 0.0298946, 0.0298181, -6.34219e-05, -6.1481e-05, -5.02318e-06, -4.41497e-06
184, 0.0298214, 0.0297492, -6.89618e-05, -6.63922e-05, -4.91117e-06, -4.34634e-06
185, 0.0297407, 0.0296751, -7.40889e-05, -7.11443e-05, -4.75209e-06, -4.23148e-06
186, 0.0296538, 0.0295961, -7.89216e-05, -7.56882e-05, -4.54384e-06, -4.07668e-06
187, 0.0295612, 0.0295127, -8.34301e-05, -7.99845e-05, -4.29631e-06, -3.88796e-06
188, 0.0294583, 0.0294249, -8.78207e-05, -8.40175e-05, -4.03307e-06, -3.67083e-06
189, 0.0293485, 0.0293331, -9.18284e-05, -8.77088e-05, -3.69127e-06, -3.42618e-06
190, 0.0292394, 0.0292379, -9.51288e-05, -9.09757e-05, -3.26692e-06, -3.15836e-06
191, 0.0291366, 0.0291403, -9.76627e-05, -9.37928e-05, -2.81706e-06, -2.87691e-06
192, 0.0290369, 0.0290403, -9.99613e-05, -9.62091e-05, -2.41631e-06, -2.5918e-06
193, 0.0289367, 0.0289383, -0.000102024, -9.82816e-05, -2.07254e-06, -2.30695e-06
194, 0.0288357, 0.0288345, -0.000103762, -0.000100058, -1.77589e-06, -2.02511e-06
195, 0.0287355, 0.0287292, -0.000105295, -0.00010157, -1.51266e-06, -1.74838e-06
196, 0.0286358, 0.0286231, -0.000106149, -0.000102824, -1.25334e-06, -1.47768e-06
197, 0.0285338, 0.0285169, -0.000106179, -0.000103833, -1.00973e-06, -1.22112e-06
198, 0.0284297, 0.0284112, -0.000105678, -0.000104635, -8.01492e-07, -9.90229e-07
199, 0.028322, 0.028306, -0.000105206, -0.000105269, -6.34533e-07, -7.9234e-07
200, 0.0282104, 0.0282008, -0.000105177, -0.000105749, -4.79329e-07, -6.25621e-07
201, 0.0280974, 0.0280953, -0.00010556, -0.000106065, -3.16277e-07, -4.83786e-07
202, 0.0279817, 0.0279892, -0.00010612, -0.00010621, -1.45369e-07, -3.60286e-07
203, 0.0278661, 0.0278825, -0.000106621, -0.000106183, 2.74926e-08, -2.50536e-07
204, 0.0277558, 0.0277756, -0.000106974, -0.000106026, 1.57158e-07, -1.54277e-07
205, 0.0276543, 0.0276684, -0.000107151, -0.000105829, 1.9643e-07, -7.17701e-08
206, 0.0275585, 0.0275612, -0.000107181, -0.000105678, 1.51272e-07, -1.31241e-09
207, 0.0274592, 0.0274541, -0.000107151, -0.000105593, 8.4473e-08, 5.86697e-08
208, 0.0273533, 0.0273473, -0.000106768, -0.000105538, 5.50018e-08, 1.07127e-07
209, 0.0272439, 0.0272414, -0.000105943, -0.000105462, 7.66085e-08, 1.4144e-07
210, 0.0271362, 0.0271365, -0.000104882, -0.000105328, 1.33589e-07, 1.57155e-07
211, 0.0270312, 0.0270327, -0.000103792, -0.000105138, 1.90553e-07, 1.52703e-07
212, 0.0269266, 0.0269295, -0.000103232, -0.00010491, 2.27872e-07, 1.3188e-07
213, 0.026822, 0.0268261, -0.000103409, -0.000104654, 2.55373e-07, 1.03855e-07
214, 0.0267148, 0.0267221, -0.000103939, -0.000104389, 2.65199e-07, 7.81847e-08
215, 0.0266088, 0.0266178, -0.000104352, -0.000104142, 2.47525e-07, 5.854e-08
216, 0.0265082, 0.0265134, -0.000104411, -0.000103943, 1.98417e-07, 4.23011e-08
217, 0.0264085, 0.0264092, -0.000104116, -0.000103853, 9.0359e-08, 2.59308e-08
218, 0.0263092, 0.0263055, -0.000103762, -0.000103892, -3.92894e-08, 6.67903e-09
219, 0.0262073, 0.0262019, -0.000103556, -0.000104047, -1.55187e-07, -1.63709e-08
220, 0.0261031, 0.0260986, -0.000103321, -0.000104271, -2.2394e-07, -4.25632e-08
221, 0.0259994, 0.0259954, -0.000103203, -0.000104505, -2.33783e-07, -7.32083e-08
222, 0.025894, 0.025892, -0.000103438, -0.000104715, -2.10197e-07, -1.06473e-07
223, 0.0257872, 0.0257882, -0.000103792, -0.000104904, -1.88582e-07, -1.36595e-07
224, 0.0256821, 0.0256836, -0.000104588, -0.000105073, -1.68946e-07, -1.603e-07
225, 0.0255798, 0.0255781, -0.000105472, -0.000105228, -1.55187e-07, -1.72348e-07
226, 0.0254778, 0.025472, -0.00010612, -0.000105383, -1.55196e-07, -1.72085e-07
227, 0.0253768, 0.0253654, -0.000106591, -0.000105548, -1.65014e-07, -1.6187e-07
228, 0.025274, 0.0252585, -0.000106916, -0.000105753, -2.04303e-07, -1.44845e-07
229, 0.0251632, 0.0251514, -0.000107092, -0.000105986, -2.33766e-07, -1.24806e-07
230, 0.025052, 0.0250442, -0.000107181, -0.000106191, -2.04303e-07, -1.05685e-07
231, 0.0249394, 0.0249373, -0.000106945, -0.000106348, -1.57166e-07, -8.85289e-08
232, 0.0248264, 0.0248308, -0.000106444, -0.000106438, -9.0359e-08, -7.50389e-08
233, 0.0247174, 0.0247247, -0.00010609, -0.000106473, -3.53489e-08, -6.77054e-08
234, 0.0246084, 0.0246187, -0.000106031, -0.000106475, -1.96199e-09, -6.6526e-08
235, 0.0244994, 0.0245123, -0.000106385, -0.000106444, 3.14332e-08, -6.90145e-08
236, 0.0243931, 0.0244056, -0.000106709, -0.000106377, 6.68069e-08, -7.00619e-08
237, 0.0242863, 0.0242991, -0.000106503, -0.000106301, 7.66168e-08, -6.88837e-08
238, 0.024183, 0.024193, -0.000106149, -0.000106232, 6.87606e-08, -7.00625e-08
239, 0.0240855, 0.024087, -0.000105943, -0.000106198, 3.34034e-08, -7.64783e-08
240, 0.0239884, 0.023981, -0.000106002, -0.000106244, -4.51836e-08, -8.89207e-08
241, 0.0238874, 0.0238749, -0.000106149, -0.000106381, -1.37505e-07, -1.02281e-07
242, 0.023781, 0.0237687, -0.00010612, -0.000106583, -2.02341e-07, -1.14068e-07
243, 0.0236733, 0.0236628, -0.000105913, -0.000106803, -2.20016e-07, -1.26117e-07
244, 0.0235656, 0.0235569, -0.000105943, -0.00010702, -2.16092e-07, -1.40394e-07
245, 0.0234597, 0.0234507, -0.000106149, -0.000107242, -2.21986e-07, -1.5349e-07
246, 0.0233503, 0.0233443, -0.000106444, -0.000107495, -2.53403e-07, -1.6161e-07
247, 0.0232364, 0.0232372, -0.000107122, -0.000107772, -2.76996e-07, -1.61872e-07
248, 0.0231252, 0.023129, -0.000108153, -0.000108008, -2.35753e-07, -1.49693e-07
249, 0.0230166, 0.0230199, -0.000109067, -0.000108186, -1.78773e-07, -1.22715e-07
250, 0.0229107, 0.0229103, -0.000109685, -0.000108336, -1.49293e-07, -8.43422e-08
251, 0.0228039, 0.0228003, -0.000109951, -0.000108483, -1.47348e-07, -3.87673e-08
252, 0.022694, 0.0226905, -0.000109833, -0.000108603, -1.1983e-07, 9.03507e-09
253, 0.0225863, 0.0225805, -0.00010995, -0.000108656, -5.30399e-08, 5.46111e-08
254, 0.0224787, 0.0224704, -0.000110098, -0.000108627, 2.94712e-08, 1.01102e-07
255, 0.0223661, 0.0223609, -0.000109538, -0.000108489, 1.37513e-07, 1.50869e-07
256, 0.0222514, 0.0222521, -0.000108831, -0.000108222, 2.67161e-07, 1.94352e-07
257, 0.0221357, 0.0221437, -0.000108359, -0.000107849, 3.73249e-07, 2.28796e-07
258, 0.0220241, 0.0220356, -0.000108124, -0.000107385, 4.63608e-07, 2.61143e-07
259, 0.0219181, 0.0219278, -0.00010774, -0.000106884, 5.00944e-07, 2.98862e-07
260, 0.0218105, 0.0218209, -0.000106945, -0.000106422, 4.61655e-07, 3.41949e-07
261, 0.0216988, 0.0217149, -0.000106002, -0.000105978, 4.43955e-07, 3.86869e-07
262, 0.0215933, 0.0216098, -0.000105059, -0.000105509, 4.69519e-07, 4.3061e-07
263, 0.0214927, 0.0215057, -0.000104146, -0.000105092, 4.16487e-07, 4.72257e-07
264, 0.0213912, 0.0214022, -0.000103468, -0.000104755, 3.37892e-07, 5.15476e-07
265, 0.0212889, 0.0212995, -0.000102731, -0.000104419, 3.35914e-07, 5.68386e-07
266, 0.0211878, 0.0211971, -0.000102436, -0.000104, 4.18433e-07, 6.32953e-07
267, 0.0210898, 0.0210941, -0.000102908, -0.000103474, 5.26466e-07, 7.14151e-07
268, 0.0209963, 0.0209909, -0.000103291, -0.000102853, 6.20774e-07, 8.22066e-07
269, 0.0209028, 0.0208878, -0.000103055, -0.000102167, 6.85586e-07, 9.56438e-07
270, 0.0208039, 0.0207845, -0.000103291, -0.000101405, 7.62211e-07, 1.11098e-06
271, 0.0206993, 0.0206807, -0.000103762, -0.00010049, 9.15445e-07, 1.29406e-06
272, 0.0205947, 0.0205774, -0.000103321, -9.93228e-05, 1.1669e-06, 1.50885e-06
273, 0.0204875, 0.0204756, -0.000101847, -9.78907e-05, 1.43211e-06, 1.74249e-06
274, 0.0203745, 0.0203757, -9.98435e-05, -9.61718e-05, 1.71892e-06, 1.98085e-06
275, 0.0202611, 0.0202781, -9.76333e-05, -9.40914e-05, 2.08038e-06, 2.21855e-06
276, 0.020153, 0.0201824, -9.57181e-05, -9.16319e-05, 2.45954e-06, 2.4556e-06
277, 0.020044, 0.0200888, -9.36259e-05, -8.88443e-05, 2.78759e-06, 2.69631e-06
278, 0.0199363, 0.0199983, -9.04139e-05, -8.56815e-05, 3.1628e-06, 2.93912e-06
279, 0.0198414, 0.0199124, -8.59643e-05, -8.21218e-05, 3.55964e-06, 3.17067e-06
280, 0.0197611, 0.0198311, -8.12496e-05, -7.82813e-05, 3.84056e-06, 3.37497e-06
281, 0.0196901, 0.0197545, -7.66527e-05, -7.42875e-05, 3.99379e-06, 3.54916e-06
282, 0.0196253, 0.0196828, -7.17023e-05, -7.01955e-05, 4.09202e-06, 3.69401e-06
283, 0.0195605, 0.0196164, -6.63981e-05, -6.6019e-05, 4.17647e-06, 3.80284e-06
284, 0.0194984, 0.0195551, -6.12414e-05, -6.17227e-05, 4.29633e-06, 3.87133e-06
285, 0.0194477, 0.0194993, -5.58489e-05, -5.73183e-05, 4.40437e-06, 3.9029e-06
