J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
314,-0.00541663,-0.00550063,-0.000144021,-0.000138557,-4.83E-06,-4.79E-07
315,-0.00557804,-0.00565398,-0.000153354,-0.000140812,-2.25E-06,5.72E-06
316,-0.00578189,-0.00581406,-0.000160084,-0.000138459,2.35E-06,1.37E-05
317,-0.00598795,-0.00597459,-0.000160526,-0.000130048,8.41E-06,2.32E-05
318,-0.0061834,-0.00612534,-0.000150751,-0.000115317,1.47E-05,3.35E-05
319,-0.0063678,-0.0062535,-0.000128154,-9.44E-05,2.10E-05,4.38E-05
320,-0.00652657,-0.0063455,-9.20E-05,-6.74E-05,2.70E-05,5.28E-05
321,-0.00663227,-0.00639309,-4.76E-05,-3.52E-05,3.22E-05,5.95E-05
322,-0.00665353,-0.00639446,-1.37E-06,3.30E-07,3.55E-05,6.31E-05
323,-0.00657001,-0.00634979,4.47E-05,3.65E-05,3.61E-05,6.35E-05
324,-0.00640603,-0.00626019,8.96E-05,7.03E-05,3.39E-05,6.06E-05
325,-0.00621022,-0.00613049,0.000129693,9.94E-05,2.90E-05,5.47E-05
326,-0.00600026,-0.00597162,0.000158872,0.000122226,2.29E-05,4.59E-05
327,-0.00578146,-0.00579718,0.000174444,0.00013854,1.63E-05,3.54E-05
328,-0.00556134,-0.00562048,0.000176703,0.000148228,9.69E-06,2.41E-05
329,-0.00535933,-0.00545114,0.000169335,0.00015134,3.11E-06,1.34E-05
330,-0.00520242,-0.00529305,0.000158086,0.000148611,-2.73E-06,4.03E-06
331,-0.00508354,-0.00514759,0.000145461,0.000141826,-6.78E-06,-3.45E-06
332,-0.00497968,-0.00501574,0.000131854,0.000133011,-8.81E-06,-8.95E-06
333,-0.00488202,-0.00489813,0.000117609,0.000123847,-9.16E-06,-1.24E-05
334,-0.00478745,-0.004793,0.000105131,0.000115491,-8.36E-06,-1.39E-05
335,-0.00469111,-0.00469519,9.78E-05,0.000108417,-7.07E-06,-1.35E-05
336,-0.00459477,-0.00460008,9.51E-05,0.000102741,-5.68E-06,-1.19E-05
337,-0.00450285,-0.00450585,9.42E-05,9.85E-05,-4.22E-06,-9.78E-06
338,-0.00441315,-0.00441172,9.41E-05,9.59E-05,-2.66E-06,-7.54E-06
339,-0.00432212,-0.0043173,9.44E-05,9.46E-05,-1.28E-06,-5.53E-06
340,-0.00422755,-0.00422293,9.44E-05,9.41E-05,-4.86E-07,-3.86E-06
341,-0.00413165,-0.00412905,9.39E-05,9.39E-05,-2.24E-07,-2.55E-06
342,-0.00403487,-0.00403536,9.37E-05,9.37E-05,-2.02E-07,-1.59E-06
343,-0.00393765,-0.00394172,9.36E-05,9.34E-05,-3.00E-07,-1.02E-06
344,-0.00384175,-0.00384828,9.34E-05,9.30E-05,-4.09E-07,-7.74E-07
345,-0.00374983,-0.00375519,9.31E-05,9.25E-05,-4.37E-07,-7.12E-07
346,-0.00365969,-0.00366278,9.24E-05,9.21E-05,-3.82E-07,-7.08E-07
347,-0.00357042,-0.00357135,9.14E-05,9.18E-05,-3.55E-07,-6.77E-07
348,-0.00348116,-0.00348062,9.07E-05,9.15E-05,-3.00E-07,-5.72E-07
349,-0.00338968,-0.00339017,9.04E-05,9.13E-05,-2.40E-07,-4.14E-07
350,-0.00329998,-0.00329973,9.04E-05,9.10E-05,-2.07E-07,-2.36E-07
351,-0.00321204,-0.00320924,9.05E-05,9.10E-05,-7.64E-08,-5.59E-08
352,-0.00312101,-0.0031183,9.09E-05,9.11E-05,1.20E-07,1.34E-07
353,-0.00302776,-0.00302702,9.13E-05,9.13E-05,2.24E-07,3.08E-07
354,-0.00293584,-0.0029358,9.12E-05,9.16E-05,2.73E-07,4.74E-07
355,-0.00284525,-0.00284407,9.17E-05,9.19E-05,3.38E-07,6.32E-07
356,-0.00275201,-0.00275157,9.25E-05,9.23E-05,4.04E-07,7.23E-07
357,-0.00265965,-0.00265882,9.28E-05,9.27E-05,3.98E-07,7.22E-07
358,-0.00256862,-0.00256592,9.29E-05,9.31E-05,4.20E-07,6.69E-07
359,-0.00247449,-0.00247243,9.35E-05,9.36E-05,4.26E-07,5.80E-07
360,-0.00237948,-0.0023783,9.41E-05,9.39E-05,2.89E-07,4.48E-07
361,-0.00228623,-0.00228378,9.45E-05,9.40E-05,1.15E-07,2.78E-07
362,-0.00219167,-0.00218872,9.51E-05,9.40E-05,1.09E-08,9.28E-08
363,-0.00209444,-0.00209366,9.51E-05,9.39E-05,-8.18E-08,-1.12E-07
364,-0.0019981,-0.00199933,9.43E-05,9.37E-05,-1.91E-07,-2.92E-07
365,-0.00190132,-0.00190579,9.35E-05,9.34E-05,-2.73E-07,-3.85E-07
366,-0.0018041,-0.00181294,9.29E-05,9.31E-05,-3.44E-07,-3.82E-07
367,-0.00171307,-0.00172078,9.22E-05,9.27E-05,-3.98E-07,-3.10E-07
368,-0.00162558,-0.00162901,9.18E-05,9.24E-05,-2.95E-07,-2.06E-07
369,-0.00153763,-0.00153734,9.17E-05,9.23E-05,-8.18E-08,-1.08E-07
370,-0.00145058,-0.00144592,9.14E-05,9.24E-05,1.26E-07,-2.46E-08
371,-0.0013622,-0.00135444,9.15E-05,9.27E-05,3.00E-07,5.32E-08
372,-0.00126852,-0.00126203,9.24E-05,9.31E-05,3.33E-07,1.11E-07
373,-0.00117306,-0.00116844,9.36E-05,9.33E-05,2.02E-07,1.08E-07
374,-0.00107849,-0.00107378,9.47E-05,9.33E-05,6.01E-08,3.01E-08
375,-0.00098083,-0.000978224,9.56E-05,9.33E-05,-3.27E-08,-1.30E-07
376,-0.000881394,-0.000883065,9.52E-05,9.31E-05,-1.69E-07,-3.62E-07
377,-0.000783289,-0.000789478,9.36E-05,9.28E-05,-3.06E-07,-5.65E-07
378,-0.000685621,-0.000697266,9.22E-05,9.24E-05,-3.93E-07,-6.51E-07
379,-0.000590611,-0.000606135,9.11E-05,9.19E-05,-5.13E-07,-6.28E-07
380,-0.000505766,-0.000516182,9.00E-05,9.13E-05,-6.28E-07,-5.25E-07
381,-0.000426231,-0.000426525,8.97E-05,9.08E-05,-4.80E-07,-3.53E-07
382,-0.000343155,-0.000336474,9.01E-05,9.07E-05,-1.42E-07,-1.84E-07
383,-0.000258313,-0.000246424,9.01E-05,9.08E-05,1.53E-07,-5.19E-08
384,-0.000171259,-0.000156521,8.99E-05,9.12E-05,3.77E-07,9.69E-08
385,-7.45E-05,-6.57E-05,9.08E-05,9.17E-05,5.19E-07,2.80E-07
386,2.72E-05,2.66E-05,9.23E-05,9.21E-05,3.71E-07,3.98E-07
387,0.000124831,0.000120212,9.36E-05,9.22E-05,1.36E-07,3.94E-07
388,0.000218514,0.000214733,9.45E-05,9.23E-05,8.19E-08,2.72E-07
389,0.000311758,0.000309352,9.46E-05,9.24E-05,1.04E-07,5.59E-08
390,0.000404561,0.00040235,9.30E-05,9.24E-05,-5.40E-09,-1.80E-07
391,0.000499129,0.000493628,9.13E-05,9.23E-05,-1.58E-07,-3.00E-07
392,0.000592373,0.000584415,9.08E-05,9.19E-05,-3.38E-07,-2.99E-07
393,0.000680311,0.000675251,9.08E-05,9.14E-05,-4.86E-07,-2.72E-07
394,0.000762502,0.000766039,9.08E-05,9.10E-05,-4.26E-07,-2.52E-07
395,0.00084867,0.000856924,9.09E-05,9.09E-05,-1.09E-07,-2.14E-07
396,0.000941915,0.000947466,9.05E-05,9.10E-05,1.42E-07,-1.46E-07
397,0.00103604,0.00103761,9.01E-05,9.12E-05,1.91E-07,-1.50E-08
398,0.00112884,0.0011284,9.08E-05,9.14E-05,1.80E-07,1.62E-07
399,0.00122253,0.00122042,9.20E-05,9.16E-05,1.47E-07,2.95E-07
400,0.001314,0.00131297,9.26E-05,9.17E-05,1.15E-07,3.14E-07
401,0.00140371,0.00140548,9.25E-05,9.19E-05,1.86E-07,2.67E-07
402,0.0014974,0.00149794,9.25E-05,9.21E-05,2.24E-07,2.21E-07
403,0.00159064,0.00159005,9.21E-05,9.22E-05,1.04E-07,1.90E-07
404,0.00168167,0.00168197,9.19E-05,9.22E-05,-3.27E-08,1.99E-07
405,0.00177447,0.00177418,9.22E-05,9.21E-05,-4.37E-08,2.36E-07
406,0.00186816,0.00186634,9.22E-05,9.21E-05,5.47E-09,2.63E-07
407,0.00195787,0.00195806,9.17E-05,9.22E-05,5.46E-08,3.08E-07
408,0.00204978,0.00204978,9.17E-05,9.24E-05,1.86E-07,4.04E-07
409,0.00214391,0.00214194,9.22E-05,9.26E-05,2.62E-07,5.24E-07
410,0.00223317,0.0022345,9.26E-05,9.29E-05,2.95E-07,6.32E-07
411,0.00232288,0.00232745,9.29E-05,9.33E-05,4.04E-07,7.30E-07
412,0.00241612,0.00242123,9.38E-05,9.38E-05,4.86E-07,8.13E-07
413,0.00251113,0.00251551,9.43E-05,9.42E-05,4.48E-07,8.30E-07
414,0.00260747,0.00261037,9.49E-05,9.46E-05,3.88E-07,7.94E-07
415,0.0027047,0.00270617,9.58E-05,9.50E-05,3.98E-07,7.03E-07
416,0.00280192,0.00280226,9.61E-05,9.54E-05,3.88E-07,5.39E-07
417,0.00289826,0.00289801,9.57E-05,9.57E-05,2.51E-07,3.49E-07
418,0.00299769,0.00299366,9.57E-05,9.58E-05,1.20E-07,1.83E-07
419,0.00309535,0.0030898,9.61E-05,9.57E-05,-7.09E-08,1.50E-08
420,0.00318771,0.00318624,9.64E-05,9.55E-05,-2.51E-07,-2.17E-07
421,0.00327786,0.00328228,9.60E-05,9.52E-05,-2.73E-07,-4.97E-07
422,0.00337199,0.00337764,9.54E-05,9.50E-05,-2.18E-07,-7.46E-07
423,0.00347275,0.00347187,9.42E-05,9.47E-05,-2.84E-07,-9.37E-07
424,0.00357262,0.0035654,9.35E-05,9.42E-05,-5.29E-07,-1.05E-06
425,0.00366631,0.00365904,9.36E-05,9.34E-05,-7.31E-07,-1.09E-06
426,0.00375646,0.00375282,9.38E-05,9.27E-05,-7.48E-07,-1.14E-06
427,0.00384572,0.00384592,9.31E-05,9.20E-05,-6.44E-07,-1.21E-06
428,0.0039372,0.0039373,9.14E-05,9.15E-05,-5.02E-07,-1.25E-06
429,0.00403044,0.00402715,8.99E-05,9.11E-05,-4.20E-07,-1.14E-06
430,0.00412191,0.00411646,8.93E-05,9.07E-05,-4.69E-07,-9.14E-07
431,0.00420985,0.00420602,8.96E-05,9.01E-05,-5.29E-07,-6.74E-07
432,0.00429514,0.00429573,8.97E-05,8.97E-05,-4.09E-07,-4.69E-07
433,0.00438131,0.00438548,8.98E-05,8.96E-05,-9.28E-08,-2.89E-07
434,0.00447013,0.0044749,8.94E-05,8.98E-05,1.58E-07,-1.19E-07
435,0.00456249,0.00456391,8.90E-05,9.00E-05,2.13E-07,9.42E-08
436,0.00465308,0.00465333,8.94E-05,9.02E-05,1.75E-07,3.59E-07
437,0.004745,0.00474387,9.05E-05,9.04E-05,2.18E-07,5.92E-07
438,0.00483515,0.00483515,9.13E-05,9.06E-05,2.62E-07,7.26E-07
439,0.00492308,0.00492638,9.12E-05,9.10E-05,3.82E-07,8.17E-07
440,0.00501456,0.00501751,9.11E-05,9.16E-05,5.29E-07,9.43E-07
441,0.00511001,0.00510918,9.17E-05,9.21E-05,5.24E-07,1.10E-06
442,0.00520281,0.00520129,9.21E-05,9.25E-05,4.42E-07,1.24E-06
443,0.0052912,0.00529414,9.29E-05,9.30E-05,5.24E-07,1.34E-06
444,0.00538267,0.00538793,9.38E-05,9.38E-05,7.15E-07,1.38E-06
445,0.00547813,0.00548205,9.41E-05,9.46E-05,8.02E-07,1.34E-06
446,0.00557402,0.00557657,9.45E-05,9.53E-05,7.64E-07,1.28E-06
447,0.0056708,0.00567257,9.60E-05,9.60E-05,6.93E-07,1.17E-06
448,0.00576714,0.00577023,9.77E-05,9.66E-05,5.29E-07,9.31E-07
449,0.00586171,0.00586859,9.84E-05,9.69E-05,3.77E-07,5.40E-07
450,0.0059607,0.00596713,9.85E-05,9.72E-05,2.67E-07,6.68E-08
451,0.00606676,0.00606549,9.84E-05,9.72E-05,1.09E-08,-4.39E-07
452,0.00617018,0.0061631,9.76E-05,9.68E-05,-4.37E-07,-9.42E-07
453,0.00626784,0.00626028,9.72E-05,9.59E-05,-8.46E-07,-1.38E-06
454,0.00636506,0.00635681,9.65E-05,9.48E-05,-1.09E-06,-1.76E-06
455,0.00645919,0.00645143,9.46E-05,9.36E-05,-1.26E-06,-2.09E-06
456,0.00654934,0.00654349,9.21E-05,9.23E-05,-1.32E-06,-2.25E-06
457,0.0066417,0.00663354,9.01E-05,9.10E-05,-1.23E-06,-2.19E-06
458,0.00673052,0.00672207,8.85E-05,8.99E-05,-1.16E-06,-1.95E-06
459,0.00681227,0.00680927,8.72E-05,8.89E-05,-1.02E-06,-1.58E-06
460,0.00689534,0.00689579,8.65E-05,8.82E-05,-6.39E-07,-1.10E-06
461,0.00698063,0.00698235,8.66E-05,8.80E-05,-2.07E-07,-5.94E-07
462,0.00706459,0.00706911,8.68E-05,8.81E-05,1.15E-07,-1.26E-07
463,0.00714987,0.00715651,8.74E-05,8.85E-05,4.04E-07,3.00E-07
464,0.00723781,0.00724538,8.89E-05,8.92E-05,6.39E-07,6.66E-07
465,0.0073284,0.00733557,9.02E-05,8.99E-05,7.15E-07,8.95E-07
466,0.00742253,0.00742666,9.11E-05,9.05E-05,6.44E-07,9.70E-07
467,0.0075171,0.00751882,9.22E-05,9.11E-05,5.46E-07,9.18E-07
468,0.00761211,0.00761177,9.29E-05,9.15E-05,4.48E-07,7.30E-07
469,0.00770712,0.00770472,9.29E-05,9.18E-05,2.78E-07,4.37E-07
470,0.00780037,0.00779708,9.24E-05,9.19E-05,9.28E-08,1.17E-07
471,0.00789405,0.00788875,9.17E-05,9.18E-05,-9.28E-08,-1.75E-07
472,0.00798641,0.00798017,9.14E-05,9.14E-05,-3.49E-07,-4.63E-07
473,0.00807435,0.00807155,9.14E-05,9.09E-05,-5.35E-07,-8.06E-07
474,0.00815964,0.00816258,9.10E-05,9.04E-05,-5.62E-07,-1.22E-06
475,0.00824757,0.00825283,9.02E-05,8.98E-05,-5.24E-07,-1.69E-06
476,0.00833993,0.00834185,8.90E-05,8.92E-05,-6.06E-07,-2.21E-06
477,0.0084345,0.00842998,8.81E-05,8.83E-05,-9.28E-07,-2.77E-06
478,0.00852642,0.00851787,8.79E-05,8.69E-05,-1.38E-06,-3.42E-06
479,0.00861259,0.00860551,8.76E-05,8.51E-05,-1.80E-06,-4.27E-06
480,0.00869522,0.00869173,8.62E-05,8.29E-05,-2.17E-06,-5.34E-06
481,0.00877962,0.00877481,8.31E-05,8.04E-05,-2.57E-06,-6.57E-06
482,0.00886535,0.00885381,7.90E-05,7.72E-05,-3.16E-06,-7.80E-06
483,0.00894842,0.00892863,7.48E-05,7.33E-05,-3.96E-06,-8.99E-06
484,0.00902354,0.00899937,7.07E-05,6.84E-05,-4.81E-06,-1.01E-05
485,0.00908761,0.00906526,6.59E-05,6.30E-05,-5.49E-06,-1.12E-05
486,0.00914548,0.00912495,5.97E-05,5.71E-05,-5.88E-06,-1.22E-05
487,0.00919982,0.00917722,5.23E-05,5.10E-05,-6.11E-06,-1.29E-05
488,0.00924929,0.00922154,4.43E-05,4.46E-05,-6.32E-06,-1.33E-05
489,0.00928816,0.00925834,3.68E-05,3.82E-05,-6.48E-06,-1.33E-05
490,0.00931685,0.00928851,3.02E-05,3.17E-05,-6.44E-06,-1.29E-05
491,0.00933583,0.00931249,2.40E-05,2.56E-05,-6.11E-06,-1.23E-05
492,0.00934728,0.00933043,1.79E-05,2.01E-05,-5.52E-06,-1.15E-05
493,0.00935475,0.00934282,1.24E-05,1.53E-05,-4.79E-06,-1.04E-05
494,0.00935913,0.00935078,7.97E-06,1.12E-05,-4.06E-06,-9.12E-06
495,0.0093613,0.0093555,4.72E-06,7.87E-06,-3.37E-06,-7.74E-06
496,0.00936126,0.00935807,2.56E-06,5.16E-06,-2.71E-06,-6.36E-06
497,0.00936078,0.00935925,1.19E-06,3.12E-06,-2.04E-06,-5.06E-06
498,0.00935985,0.00935951,2.54E-07,1.69E-06,-1.42E-06,-3.92E-06
499,0.00935937,0.00935932,-1.88E-07,7.67E-07,-9.28E-07,-2.94E-06
500,0.00935888,0.00935893,-3.85E-07,1.88E-07,-5.79E-07,-2.13E-06
501,0.00935796,0.0093585,-4.34E-07,-1.61E-07,-3.49E-07,-1.50E-06
502,0.00935703,0.00935807,-4.34E-07,-3.69E-07,-2.07E-07,-1.05E-06
503,0.00935744,0.00935768,-3.85E-07,-5.05E-07,-1.36E-07,-7.67E-07
504,0.00935783,0.0093572,-4.83E-07,-6.47E-07,-1.42E-07,-6.28E-07
505,0.00935735,0.00935662,-5.82E-07,-8.27E-07,-1.80E-07,-5.87E-07
506,0.00935687,0.00935593,-6.80E-07,-1.07E-06,-2.40E-07,-6.17E-07
507,0.00935639,0.00935496,-9.75E-07,-1.37E-06,-3.06E-07,-7.00E-07
508,0.00935502,0.00935349,-1.47E-06,-1.74E-06,-3.71E-07,-8.09E-07
509,0.00935365,0.00935149,-2.01E-06,-2.16E-06,-4.15E-07,-9.17E-07
510,0.00935184,0.00934889,-2.60E-06,-2.63E-06,-4.69E-07,-1.01E-06
511,0.00934826,0.00934571,-3.19E-06,-3.17E-06,-5.40E-07,-1.07E-06
512,0.00934424,0.00934198,-3.73E-06,-3.74E-06,-5.73E-07,-1.11E-06
513,0.00933978,0.00933777,-4.22E-06,-4.31E-06,-5.73E-07,-1.13E-06
514,0.00933399,0.00933296,-4.81E-06,-4.86E-06,-5.46E-07,-1.12E-06
515,0.0093282,0.00932742,-5.54E-06,-5.36E-06,-5.02E-07,-1.07E-06
516,0.00932286,0.00932128,-6.13E-06,-5.83E-06,-4.64E-07,-9.69E-07
517,0.00931707,0.00931466,-6.62E-06,-6.26E-06,-4.31E-07,-8.25E-07
518,0.00931039,0.00930774,-6.92E-06,-6.63E-06,-3.77E-07,-6.52E-07
519,0.00930195,0.00930063,-7.11E-06,-6.91E-06,-2.78E-07,-4.64E-07
520,0.00929307,0.00929327,-7.36E-06,-7.04E-06,-1.31E-07,-2.66E-07
521,0.00928463,0.00928566,-7.61E-06,-7.04E-06,2.30E-11,-5.46E-08
522,0.00927752,0.00927805,-7.61E-06,-6.92E-06,1.20E-07,1.72E-07
523,0.00926996,0.00927074,-7.31E-06,-6.72E-06,2.07E-07,4.00E-07
524,0.00926196,0.00926402,-6.72E-06,-6.43E-06,2.89E-07,6.03E-07
525,0.0092544,0.00925789,-6.13E-06,-6.05E-06,3.82E-07,7.56E-07
526,0.00924861,0.00925235,-5.54E-06,-5.57E-06,4.75E-07,8.68E-07
527,0.00924459,0.00924729,-5.05E-06,-5.04E-06,5.35E-07,9.40E-07
528,0.00924146,0.00924278,-4.51E-06,-4.50E-06,5.35E-07,9.80E-07
529,0.00923788,0.00923886,-3.92E-06,-4.02E-06,4.80E-07,9.88E-07
530,0.00923474,0.00923553,-3.33E-06,-3.57E-06,4.48E-07,9.61E-07
531,0.00923205,0.00923274,-2.79E-06,-3.16E-06,4.09E-07,8.96E-07
532,0.00922935,0.00923024,-2.50E-06,-2.80E-06,3.66E-07,8.05E-07
533,0.00922666,0.00922784,-2.40E-06,-2.48E-06,3.22E-07,7.11E-07
534,0.00922441,0.00922573,-2.10E-06,-2.20E-06,2.73E-07,6.32E-07
535,0.00922348,0.00922388,-1.86E-06,-1.98E-06,2.18E-07,5.53E-07
536,0.00922212,0.00922211,-1.76E-06,-1.82E-06,1.69E-07,4.79E-07
537,0.00921986,0.0092205,-1.61E-06,-1.66E-06,1.58E-07,4.20E-07
538,0.00921894,0.00921904,-1.47E-06,-1.49E-06,1.64E-07,3.77E-07
539,0.00921801,0.00921767,-1.37E-06,-1.36E-06,1.31E-07,3.52E-07
540,0.0092162,0.0092164,-1.27E-06,-1.25E-06,1.15E-07,3.45E-07
541,0.00921483,0.00921533,-1.07E-06,-1.12E-06,1.31E-07,3.49E-07
542,0.00921347,0.0092144,-9.25E-07,-9.69E-07,1.47E-07,3.53E-07
543,0.0092121,0.00921348,-9.26E-07,-7.94E-07,1.75E-07,3.56E-07
544,0.00921206,0.00921265,-8.27E-07,-6.03E-07,1.91E-07,3.71E-07
545,0.00921246,0.00921207,-5.82E-07,-4.18E-07,1.86E-07,3.86E-07
546,0.00921153,0.00921178,-2.87E-07,-2.43E-07,1.75E-07,3.83E-07
547,0.00921061,0.00921189,1.06E-07,-6.85E-08,1.75E-07,3.55E-07
548,0.00921057,0.00921224,3.52E-07,1.23E-07,1.91E-07,2.95E-07
549,0.00921097,0.00921264,4.01E-07,2.97E-07,1.75E-07,2.17E-07
550,0.00921225,0.00921314,4.99E-07,4.17E-07,1.20E-07,1.35E-07
551,0.00921442,0.00921378,6.46E-07,4.50E-07,3.27E-08,4.91E-08
552,0.00921527,0.00921458,7.94E-07,3.85E-07,-6.55E-08,-3.95E-08
553,0.00921567,0.00921532,7.45E-07,2.64E-07,-1.20E-07,-1.32E-07
554,0.00921695,0.00921582,4.99E-07,1.23E-07,-1.42E-07,-2.14E-07
555,0.00921735,0.00921583,7.86E-09,-4.66E-08,-1.69E-07,-2.67E-07
556,0.00921775,0.00921535,-4.83E-07,-2.27E-07,-1.80E-07,-2.77E-07
557,0.00921727,0.00921462,-7.29E-07,-4.07E-07,-1.80E-07,-2.50E-07
558,0.00921546,0.00921374,-8.76E-07,-5.60E-07,-1.53E-07,-2.14E-07
559,0.00921232,0.00921272,-1.02E-06,-6.52E-07,-9.28E-08,-1.88E-07
560,0.00921007,0.00921174,-9.74E-07,-6.58E-07,-5.45E-09,-1.73E-07
561,0.00920871,0.00921092,-8.27E-07,-6.14E-07,4.36E-08,-1.86E-07
562,0.00920778,0.00921029,-6.31E-07,-5.92E-07,2.18E-08,-2.40E-07
563,0.00920774,0.00920995,-3.36E-07,-6.31E-07,-3.82E-08,-3.45E-07
564,0.00920858,0.00920991,-4.12E-08,-7.40E-07,-1.09E-07,-5.10E-07
565,0.00921031,0.00920982,-9.04E-08,-9.69E-07,-2.29E-07,-7.38E-07
566,0.00921159,0.00920929,-5.33E-07,-1.37E-06,-3.98E-07,-1.00E-06
567,0.00921244,0.00920807,-1.22E-06,-1.94E-06,-5.73E-07,-1.27E-06
568,0.00921195,0.00920606,-2.01E-06,-2.69E-06,-7.53E-07,-1.51E-06
569,0.00920926,0.00920302,-3.04E-06,-3.61E-06,-9.17E-07,-1.73E-06
570,0.00920391,0.00919861,-4.41E-06,-4.62E-06,-1.01E-06,-1.89E-06
571,0.0091968,0.00919282,-5.79E-06,-5.66E-06,-1.04E-06,-1.96E-06
572,0.00918968,0.0091857,-7.12E-06,-6.67E-06,-1.02E-06,-1.93E-06
573,0.00918124,0.00917741,-8.29E-06,-7.65E-06,-9.77E-07,-1.81E-06
574,0.00917059,0.00916823,-9.18E-06,-8.52E-06,-8.73E-07,-1.58E-06
575,0.0091595,0.00915837,-9.87E-06,-9.21E-06,-6.82E-07,-1.28E-06
576,0.0091484,0.00914801,-1.04E-05,-9.67E-06,-4.69E-07,-9.18E-07
577,0.00913731,0.00913721,-1.08E-05,-9.92E-06,-2.40E-07,-5.23E-07
578,0.00912666,0.00912631,-1.09E-05,-9.93E-06,-1.09E-08,-9.28E-08
579,0.00911512,0.00911576,-1.06E-05,-9.72E-06,2.02E-07,3.38E-07
580,0.00910358,0.00910575,-1.00E-05,-9.33E-06,3.93E-07,7.30E-07
581,0.00909249,0.00909647,-9.28E-06,-8.76E-06,5.68E-07,1.06E-06
582,0.00908316,0.00908808,-8.39E-06,-8.02E-06,7.42E-07,1.32E-06
583,0.00907561,0.00908072,-7.36E-06,-7.17E-06,8.51E-07,1.49E-06
584,0.00906938,0.00907439,-6.33E-06,-6.29E-06,8.84E-07,1.58E-06
585,0.00906491,0.00906914,-5.25E-06,-5.43E-06,8.57E-07,1.61E-06
586,0.00906178,0.00906502,-4.12E-06,-4.65E-06,7.81E-07,1.57E-06
587,0.00906041,0.00906179,-3.23E-06,-3.97E-06,6.82E-07,1.46E-06
588,0.00905816,0.00905919,-2.60E-06,-3.39E-06,5.73E-07,1.31E-06
589,0.00905635,0.00905689,-2.30E-06,-2.90E-06,4.97E-07,1.16E-06
590,0.00905542,0.00905464,-2.25E-06,-2.49E-06,4.09E-07,1.02E-06
591,0.00905406,0.00905239,-2.25E-06,-2.18E-06,3.11E-07,9.25E-07
592,0.00905225,0.00905018,-2.20E-06,-1.92E-06,2.57E-07,8.57E-07
593,0.00904867,0.00904833,-1.86E-06,-1.66E-06,2.57E-07,8.02E-07
594,0.00904465,0.00904676,-1.56E-06,-1.34E-06,3.22E-07,7.37E-07
595,0.00904151,0.00904544,-1.32E-06,-9.47E-07,3.93E-07,6.66E-07
596,0.00904059,0.00904452,-9.25E-07,-5.38E-07,4.09E-07,5.89E-07
597,0.00904143,0.00904423,-2.87E-07,-1.83E-07,3.55E-07,4.91E-07
598,0.00904227,0.00904483,5.97E-07,5.16E-08,2.35E-07,3.47E-07
599,0.00904356,0.00904611,1.29E-06,1.77E-07,1.26E-07,1.35E-07
600,0.00904573,0.00904755,1.43E-06,1.83E-07,5.45E-09,-1.24E-07
601,0.00904967,0.00904854,9.90E-07,4.61E-08,-1.36E-07,-3.85E-07
602,0.00905405,0.00904879,2.54E-07,-2.76E-07,-3.22E-07,-6.10E-07
603,0.00905621,0.00904836,-4.34E-07,-8.00E-07,-5.24E-07,-7.76E-07
604,0.00905441,0.00904709,-1.27E-06,-1.44E-06,-6.44E-07,-8.91E-07
605,0.0090495,0.00904493,-2.15E-06,-2.08E-06,-6.33E-07,-9.46E-07
606,0.00904371,0.00904175,-3.18E-06,-2.62E-06,-5.46E-07,-9.40E-07
607,0.00903837,0.00903763,-4.12E-06,-3.05E-06,-4.31E-07,-8.62E-07
608,0.00903214,0.00903312,-4.51E-06,-3.39E-06,-3.33E-07,-7.16E-07
609,0.00902635,0.00902885,-4.27E-06,-3.60E-06,-2.13E-07,-5.43E-07
610,0.009021,0.00902493,-3.92E-06,-3.71E-06,-1.15E-07,-3.93E-07
611,0.00901698,0.0090213,-3.63E-06,-3.73E-06,-1.10E-08,-2.74E-07
612,0.00901561,0.00901787,-3.43E-06,-3.67E-06,6.01E-08,-1.87E-07
613,0.00901601,0.00901469,-3.19E-06,-3.62E-06,4.91E-08,-1.26E-07
614,0.0090142,0.0090115,-3.19E-06,-3.65E-06,-3.27E-08,-1.02E-07
615,0.00901107,0.00900822,-3.28E-06,-3.72E-06,-7.10E-08,-1.05E-07
616,0.00900749,0.00900464,-3.58E-06,-3.80E-06,-8.18E-08,-1.27E-07
617,0.00900347,0.00900057,-4.07E-06,-3.89E-06,-8.74E-08,-1.51E-07
618,0.00899768,0.00899601,-4.56E-06,-4.01E-06,-1.20E-07,-1.57E-07
619,0.00899145,0.00899145,-4.56E-06,-4.13E-06,-1.26E-07,-1.31E-07
620,0.00898478,0.00898709,-4.36E-06,-4.23E-06,-9.82E-08,-1.08E-07
621,0.00897899,0.00898287,-4.22E-06,-4.27E-06,-3.82E-08,-1.05E-07
622,0.00897497,0.0089786,-4.27E-06,-4.24E-06,2.73E-08,-1.13E-07
623,0.00897316,0.00897429,-4.31E-06,-4.17E-06,7.09E-08,-1.08E-07
624,0.00897179,0.00897012,-4.17E-06,-4.15E-06,2.19E-08,-9.69E-08
625,0.00896954,0.0089662,-3.92E-06,-4.22E-06,-7.10E-08,-9.96E-08
626,0.00896508,0.00896238,-3.82E-06,-4.34E-06,-1.20E-07,-1.30E-07
627,0.00895885,0.00895845,-3.92E-06,-4.44E-06,-9.83E-08,-1.79E-07
628,0.00895394,0.00895409,-4.36E-06,-4.52E-06,-8.19E-08,-2.31E-07
