J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
134, 0.0302323, 0.030236, -4.34717e-06, -3.61443e-06, 1.35551e-07, 8.53908e-08
135, 0.0302276, 0.0302317, -4.25875e-06, -3.4455e-06, 1.68929e-07, 1.12631e-07
136, 0.030223, 0.0302277, -4.02294e-06, -3.24906e-06, 1.96447e-07, 1.3817e-07
137, 0.0302183, 0.0302241, -3.61055e-06, -3.02706e-06, 2.21994e-07, 1.60301e-07
138, 0.030215, 0.030221, -3.07995e-06, -2.78346e-06, 2.43601e-07, 1.7628e-07
139, 0.0302126, 0.0302185, -2.54959e-06, -2.53397e-06, 2.49495e-07, 1.8466e-07
140, 0.0302106, 0.0302164, -2.04891e-06, -2.2825e-06, 2.51465e-07, 1.86099e-07
141, 0.0302095, 0.0302148, -1.57729e-06, -2.03104e-06, 2.51457e-07, 1.81387e-07
142, 0.030208, 0.0302136, -1.25331e-06, -1.78941e-06, 2.41631e-07, 1.71171e-07
143, 0.0302073, 0.0302126, -9.58393e-07, -1.55957e-06, 2.29842e-07, 1.57422e-07
144, 0.0302084, 0.0302119, -6.93152e-07, -1.35332e-06, 2.06257e-07, 1.40396e-07
145, 0.0302108, 0.0302115, -4.57466e-07, -1.19419e-06, 1.59128e-07, 1.20357e-07
146, 0.0302124, 0.030211, -4.57466e-07, -1.09597e-06, 9.82152e-08, 9.80921e-08
147, 0.030213, 0.0302105, -5.45879e-07, -1.04491e-06, 5.10613e-08, 7.64821e-08
148, 0.0302137, 0.0302099, -6.04863e-07, -1.02918e-06, 1.5729e-08, 5.63126e-08
149, 0.0302135, 0.0302091, -7.22706e-07, -1.04686e-06, -1.76827e-08, 3.71911e-08
150, 0.0302132, 0.0302083, -8.1112e-07, -1.08418e-06, -3.73109e-08, 1.99035e-08
151, 0.0302126, 0.0302074, -9.29087e-07, -1.14312e-06, -5.89424e-08, 3.92563e-09
152, 0.0302115, 0.0302062, -1.22363e-06, -1.22171e-06, -7.85953e-08, -1.12653e-08
153, 0.0302082, 0.0302046, -1.60672e-06, -1.31208e-06, -9.03673e-08, -2.44936e-08
154, 0.0302044, 0.0302028, -1.78367e-06, -1.38674e-06, -7.46548e-08, -3.51016e-08
155, 0.0302015, 0.030201, -1.81297e-06, -1.43781e-06, -5.10779e-08, -4.71484e-08
156, 0.0301987, 0.0301991, -1.84253e-06, -1.47318e-06, -3.53654e-08, -6.44359e-08
157, 0.0301958, 0.0301973, -1.81297e-06, -1.49086e-06, -1.76827e-08, -8.9056e-08
158, 0.0301934, 0.0301955, -1.84253e-06, -1.50069e-06, -9.82649e-09, -1.24941e-07
159, 0.03019, 0.0301936, -1.87208e-06, -1.52229e-06, -2.16067e-08, -1.73789e-07
160, 0.0301867, 0.0301918, -1.81297e-06, -1.56159e-06, -3.92977e-08, -2.37172e-07
161, 0.0301856, 0.0301902, -1.57729e-06, -1.6225e-06, -6.09044e-08, -3.18893e-07
162, 0.0301858, 0.0301889, -1.31205e-06, -1.75214e-06, -1.2964e-07, -4.24449e-07
163, 0.0301861, 0.0301878, -1.13534e-06, -1.99572e-06, -2.43584e-07, -5.57244e-07
164, 0.0301863, 0.0301868, -9.87947e-07, -2.3827e-06, -3.86983e-07, -7.19112e-07
165, 0.0301856, 0.0301858, -9.58517e-07, -2.95829e-06, -5.75582e-07, -9.11495e-07
166, 0.0301845, 0.0301846, -1.25319e-06, -3.74995e-06, -7.91666e-07, -1.13321e-06
167, 0.0301843, 0.0301828, -1.8131e-06, -4.7793e-06, -1.02935e-06, -1.38034e-06
168, 0.0301845, 0.0301802, -2.52028e-06, -6.09548e-06, -1.31618e-06, -1.64986e-06
169, 0.0301847, 0.0301765, -3.72827e-06, -7.75346e-06, -1.65799e-06, -1.93968e-06
170, 0.0301845, 0.030171, -5.46674e-06, -9.79648e-06, -2.04302e-06, -2.24377e-06
171, 0.0301838, 0.0301634, -7.64728e-06, -1.22599e-05, -2.46339e-06, -2.55664e-06
172, 0.0301814, 0.0301529, -1.04467e-05, -1.51633e-05, -2.90343e-06, -2.87305e-06
173, 0.0301746, 0.0301392, -1.37175e-05, -1.84989e-05, -3.33561e-06, -3.1846e-06
174, 0.0301628, 0.0301219, -1.73123e-05, -2.22274e-05, -3.72849e-06, -3.48477e-06
175, 0.0301489, 0.0301004, -2.15556e-05, -2.63095e-05, -4.08207e-06, -3.76988e-06
176, 0.0301297, 0.0300739, -2.64471e-05, -3.07176e-05, -4.40818e-06, -4.0318e-06
177, 0.0301038, 0.030042, -3.19573e-05, -3.54087e-05, -4.69107e-06, -4.2619e-06
178, 0.0300713, 0.0300039, -3.80861e-05, -4.03453e-05, -4.93664e-06, -4.4514e-06
179, 0.0300296, 0.0299593, -4.45393e-05, -4.54784e-05, -5.13307e-06, -4.59009e-06
180, 0.0299798, 0.0299083, -5.09926e-05, -5.07274e-05, -5.24895e-06, -4.67273e-06
181, 0.0299248, 0.0298512, -5.71805e-05, -5.60215e-05, -5.29413e-06, -4.69931e-06
182, 0.0298609, 0.0297881, -6.30442e-05, -6.13274e-05, -5.30594e-06, -4.67234e-06
183, 0.0297878, 0.0297195, -6.86429e-05, -6.65725e-05, -5.24503e-06, -4.59507e-06
184, 0.0297054, 0.0296454, -7.40943e-05, -7.16819e-05, -5.10948e-06, -4.47118e-06
185, 0.0296132, 0.0295659, -7.95163e-05, -7.65675e-05, -4.88554e-06, -4.30355e-06
186, 0.0295157, 0.0294812, -8.46433e-05, -8.11112e-05, -4.54374e-06, -4.09257e-06
187, 0.0294165, 0.029392, -8.9181e-05, -8.52542e-05, -4.14299e-06, -3.84243e-06
188, 0.0293168, 0.0292989, -9.31295e-05, -8.89886e-05, -3.73438e-06, -3.56204e-06
189, 0.0292172, 0.029202, -9.69014e-05, -9.23124e-05, -3.32382e-06, -3.25886e-06
190, 0.0291193, 0.0291018, -0.000100231, -9.52355e-05, -2.92309e-06, -2.9363e-06
191, 0.0290183, 0.0289987, -0.000103089, -9.77853e-05, -2.54984e-06, -2.60143e-06
192, 0.0289111, 0.0288934, -0.00010524, -9.99619e-05, -2.1766e-06, -2.26067e-06
193, 0.0288017, 0.0287872, -0.000106242, -0.000101734, -1.7719e-06, -1.92436e-06
194, 0.0286919, 0.0286805, -0.000106684, -0.000103115, -1.381e-06, -1.60743e-06
195, 0.0285829, 0.0285735, -0.000107008, -0.000104158, -1.04313e-06, -1.31643e-06
196, 0.0284713, 0.0284665, -0.000107038, -0.000104904, -7.46499e-07, -1.05071e-06
197, 0.0283575, 0.0283596, -0.00010689, -0.000105372, -4.67532e-07, -8.12624e-07
198, 0.0282415, 0.0282527, -0.00010689, -0.000105594, -2.21978e-07, -6.04132e-07
199, 0.0281268, 0.0281459, -0.000106743, -0.000105592, 1.95371e-09, -4.21963e-07
200, 0.0280196, 0.0280398, -0.000106095, -0.000105433, 1.59111e-07, -2.65986e-07
201, 0.0279155, 0.0279345, -0.000105358, -0.000105223, 2.10197e-07, -1.40264e-07
202, 0.0278114, 0.0278297, -0.000104828, -0.000105001, 2.21978e-07, -4.46604e-08
203, 0.0277113, 0.0277253, -0.000104327, -0.000104749, 2.51449e-07, 2.48816e-08
204, 0.0276138, 0.0276214, -0.000103914, -0.000104502, 2.47508e-07, 7.12436e-08
205, 0.0275159, 0.0275179, -0.000103561, -0.000104297, 2.04295e-07, 9.75662e-08
206, 0.0274171, 0.0274148, -0.00010306, -0.000104115, 1.82697e-07, 1.07649e-07
207, 0.0273197, 0.0273119, -0.000102854, -0.000103952, 1.6306e-07, 1.00709e-07
208, 0.0272213, 0.0272089, -0.000103089, -0.000103838, 1.13936e-07, 8.18515e-08
209, 0.0271194, 0.0271055, -0.000103355, -0.000103785, 5.30481e-08, 6.10285e-08
210, 0.027018, 0.0270023, -0.000103237, -0.000103785, 0, 4.11228e-08
211, 0.0269126, 0.0268989, -0.000103325, -0.000103836, -5.10696e-08, 1.82043e-08
212, 0.0268041, 0.0267951, -0.000103826, -0.000103908, -7.26928e-08, -5.23693e-09
213, 0.0266956, 0.026691, -0.00010415, -0.000103979, -7.07308e-08, -2.43562e-08
214, 0.026584, 0.0265867, -0.000104297, -0.000104081, -1.02147e-07, -4.19065e-08
215, 0.0264732, 0.0264823, -0.000104386, -0.000104205, -1.23754e-07, -5.85411e-08
216, 0.0263652, 0.0263777, -0.000104563, -0.000104307, -1.02147e-07, -7.22933e-08
217, 0.0262628, 0.0262729, -0.000104828, -0.000104384, -7.66085e-08, -8.17235e-08
218, 0.0261614, 0.0261678, -0.000105093, -0.000104476, -9.23293e-08, -8.66988e-08
219, 0.0260564, 0.0260628, -0.000105005, -0.00010458, -1.04109e-07, -8.76161e-08
220, 0.0259537, 0.0259582, -0.000104622, -0.000104663, -8.24945e-08, -8.77452e-08
221, 0.0258527, 0.0258536, -0.000104592, -0.000104743, -8.05573e-08, -9.0625e-08
222, 0.0257539, 0.0257489, -0.00010471, -0.00010483, -8.64598e-08, -9.20654e-08
223, 0.0256529, 0.0256442, -0.000104622, -0.000104922, -9.23458e-08, -9.25892e-08
224, 0.025547, 0.0255397, -0.000104504, -0.000105011, -8.84053e-08, -9.70413e-08
225, 0.0254416, 0.0254351, -0.000104622, -0.000105085, -7.463e-08, -1.05816e-07
226, 0.0253375, 0.0253302, -0.000104887, -0.00010515, -6.48283e-08, -1.14591e-07
227, 0.0252347, 0.0252252, -0.000105063, -0.000105225, -7.463e-08, -1.20877e-07
228, 0.0251267, 0.0251198, -0.000105358, -0.000105339, -1.13928e-07, -1.27557e-07
229, 0.0250133, 0.0250142, -0.000105594, -0.000105462, -1.23754e-07, -1.33317e-07
230, 0.0249039, 0.0249084, -0.000105771, -0.000105594, -1.3161e-07, -1.38421e-07
231, 0.0247976, 0.0248026, -0.000105889, -0.000105763, -1.68929e-07, -1.42872e-07
232, 0.0246935, 0.0246966, -0.000105947, -0.000105971, -2.08235e-07, -1.46931e-07
233, 0.0245881, 0.0245905, -0.000106065, -0.000106195, -2.23948e-07, -1.51648e-07
234, 0.0244805, 0.0244844, -0.000106124, -0.000106393, -1.98401e-07, -1.57016e-07
235, 0.0243733, 0.0243781, -0.000106331, -0.000106576, -1.82697e-07, -1.63566e-07
236, 0.0242688, 0.0242716, -0.000106448, -0.000106743, -1.66959e-07, -1.68675e-07
237, 0.0241673, 0.024165, -0.000106684, -0.000106906, -1.63019e-07, -1.72866e-07
238, 0.0240646, 0.0240578, -0.000107155, -0.000107065, -1.59103e-07, -1.7182e-07
239, 0.0239578, 0.0239502, -0.000107627, -0.000107215, -1.49293e-07, -1.62524e-07
240, 0.0238506, 0.0238422, -0.000107981, -0.00010736, -1.45386e-07, -1.4589e-07
241, 0.0237456, 0.0237343, -0.000107863, -0.000107505, -1.45353e-07, -1.24281e-07
242, 0.0236398, 0.0236265, -0.000107804, -0.000107678, -1.72878e-07, -1.04638e-07
243, 0.02353, 0.0235187, -0.000107863, -0.000107869, -1.90553e-07, -8.52556e-08
244, 0.023413, 0.0234106, -0.00010804, -0.000108055, -1.86629e-07, -6.53504e-08
245, 0.0232966, 0.0233025, -0.000108157, -0.000108171, -1.15914e-07, -4.41372e-08
246, 0.0231832, 0.0231943, -0.000108128, -0.000108201, -2.94877e-08, -2.38397e-08
247, 0.0230738, 0.0230862, -0.000108128, -0.000108159, 4.12679e-08, -4.19606e-09
248, 0.0229702, 0.022978, -0.000108246, -0.000108059, 1.00185e-07, 1.78069e-08
249, 0.0228634, 0.0228692, -0.000108717, -0.000107963, 9.62449e-08, 4.19015e-08
250, 0.0227553, 0.0227601, -0.000109189, -0.000107855, 1.08042e-07, 7.09753e-08
251, 0.0226482, 0.0226508, -0.000109248, -0.000107723, 1.31619e-07, 1.04371e-07
252, 0.022545, 0.0225424, -0.000108423, -0.000107568, 1.55179e-07, 1.38815e-07
253, 0.0224426, 0.0224348, -0.000107598, -0.000107423, 1.45361e-07, 1.63306e-07
254, 0.0223359, 0.0223278, -0.000107008, -0.000107277, 1.45361e-07, 1.76274e-07
255, 0.0222269, 0.0222213, -0.000106478, -0.000107093, 1.84659e-07, 1.80463e-07
256, 0.0221149, 0.0221149, -0.000106419, -0.000106877, 2.16067e-07, 1.76797e-07
257, 0.022002, 0.0220087, -0.000106183, -0.000106614, 2.63229e-07, 1.75096e-07
258, 0.0218912, 0.0219028, -0.000105889, -0.000106303, 3.10383e-07, 1.76275e-07
259, 0.0217867, 0.0217971, -0.000105712, -0.000105973, 3.30028e-07, 1.80464e-07
260, 0.0216826, 0.0216911, -0.000105977, -0.000105722, 2.51457e-07, 1.90156e-07
261, 0.0215781, 0.0215852, -0.000105948, -0.000105557, 1.65022e-07, 2.14123e-07
262, 0.0214766, 0.0214798, -0.000105358, -0.000105453, 1.04109e-07, 2.51448e-07
263, 0.0213739, 0.0213748, -0.000105005, -0.000105407, 4.51919e-08, 2.96106e-07
264, 0.0212707, 0.02127, -0.000104769, -0.000105337, 7.07308e-08, 3.50982e-07
265, 0.021167, 0.0211655, -0.000104533, -0.000105211, 1.25724e-07, 4.18166e-07
266, 0.0210625, 0.0210612, -0.000104297, -0.000105016, 1.9446e-07, 5.00018e-07
267, 0.0209553, 0.0209566, -0.000104651, -0.000104716, 3.00556e-07, 6.00073e-07
268, 0.0208534, 0.0208514, -0.000105122, -0.000104211, 5.0486e-07, 7.29986e-07
269, 0.0207555, 0.020746, -0.000105447, -0.000103506, 7.05239e-07, 8.91461e-07
270, 0.0206519, 0.0206402, -0.0001058, -0.000102651, 8.5454e-07, 1.0824e-06
271, 0.0205434, 0.0205348, -0.000105358, -0.000101612, 1.0392e-06, 1.30347e-06
272, 0.020434, 0.0204305, -0.000104297, -0.000100341, 1.27099e-06, 1.54378e-06
273, 0.0203268, 0.0203276, -0.000102972, -9.88029e-05, 1.53816e-06, 1.79628e-06
274, 0.0202169, 0.0202264, -0.000101203, -9.6972e-05, 1.83086e-06, 2.05807e-06
275, 0.0201058, 0.020128, -9.84042e-05, -9.47719e-05, 2.20016e-06, 2.32288e-06
276, 0.0199964, 0.0200326, -9.5369e-05, -9.21847e-05, 2.58715e-06, 2.5759e-06
277, 0.0198896, 0.0199401, -9.25402e-05, -8.92165e-05, 2.96825e-06, 2.81438e-06
278, 0.0197935, 0.0198506, -8.94168e-05, -8.58553e-05, 3.36113e-06, 3.04304e-06
279, 0.0197062, 0.0197649, -8.5704e-05, -8.21799e-05, 3.67545e-06, 3.25899e-06
280, 0.0196224, 0.0196835, -8.14608e-05, -7.82668e-05, 3.91314e-06, 3.45596e-06
281, 0.0195444, 0.0196066, -7.68346e-05, -7.41454e-05, 4.1214e-06, 3.62725e-06
282, 0.0194792, 0.019535, -7.16486e-05, -6.98727e-05, 4.27264e-06, 3.76751e-06
283, 0.0194229, 0.0194687, -6.63153e-05, -6.55726e-05, 4.30014e-06, 3.86836e-06
284, 0.0193674, 0.0194077, -6.09229e-05, -6.12901e-05, 4.28246e-06, 3.92821e-06
285, 0.0193106, 0.0193524, -5.53831e-05, -5.70057e-05, 4.28442e-06, 3.94641e-06
286, 0.0192578, 0.0193021, -5.02264e-05, -5.27272e-05, 4.27852e-06, 3.92009e-06
