J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
36, 0.0304933, 0.0304931, -4.97848e-06, -4.49138e-06, -1.2964e-07, -1.14196e-07
37, 0.0304905, 0.0304877, -5.4501e-06, -4.57388e-06, -8.25028e-08, -8.99705e-08
38, 0.0304885, 0.0304818, -5.86237e-06, -4.62889e-06, -5.50101e-08, -5.9587e-08
39, 0.0304834, 0.0304756, -6.15716e-06, -4.6721e-06, -4.32134e-08, -2.39682e-08
40, 0.0304757, 0.0304697, -5.98033e-06, -4.68192e-06, -9.81821e-09, 1.51887e-08
41, 0.0304675, 0.0304641, -5.53851e-06, -4.64461e-06, 3.73109e-08, 5.18566e-08
42, 0.0304598, 0.0304591, -5.00803e-06, -4.55817e-06, 8.6435e-08, 8.34189e-08
43, 0.0304517, 0.0304546, -4.53641e-06, -4.43245e-06, 1.25724e-07, 1.08563e-07
44, 0.030443, 0.0304505, -4.06516e-06, -4.26157e-06, 1.70883e-07, 1.27812e-07
45, 0.0304349, 0.0304468, -3.74106e-06, -4.04351e-06, 2.18054e-07, 1.4117e-07
46, 0.0304258, 0.0304432, -3.59366e-06, -3.78423e-06, 2.5928e-07, 1.506e-07
47, 0.0304225, 0.0304398, -3.32842e-06, -3.48565e-06, 2.98586e-07, 1.58457e-07
48, 0.0304246, 0.0304369, -2.97502e-06, -3.19099e-06, 2.94654e-07, 1.63302e-07
49, 0.0304274, 0.0304342, -2.68022e-06, -2.93561e-06, 2.55381e-07, 1.63827e-07
50, 0.0304299, 0.0304316, -2.59181e-06, -2.73329e-06, 2.02325e-07, 1.60684e-07
51, 0.0304323, 0.0304292, -2.41523e-06, -2.57419e-06, 1.59095e-07, 1.56624e-07
52, 0.0304343, 0.030427, -2.17929e-06, -2.45632e-06, 1.17868e-07, 1.50733e-07
53, 0.0304346, 0.030425, -1.97316e-06, -2.36989e-06, 8.6435e-08, 1.42351e-07
54, 0.0304335, 0.0304233, -1.67837e-06, -2.29524e-06, 7.46465e-08, 1.31744e-07
55, 0.0304311, 0.0304218, -1.56052e-06, -2.23239e-06, 6.28498e-08, 1.18517e-07
56, 0.0304273, 0.0304201, -1.7078e-06, -2.1872e-06, 4.51919e-08, 1.05552e-07
57, 0.0304209, 0.0304181, -1.97316e-06, -2.14791e-06, 3.92894e-08, 9.58603e-08
58, 0.0304154, 0.030416, -2.14999e-06, -2.08309e-06, 6.48201e-08, 9.10157e-08
59, 0.0304104, 0.0304137, -2.29714e-06, -2.00057e-06, 8.25193e-08, 8.97083e-08
60, 0.0304053, 0.0304112, -2.44454e-06, -1.90825e-06, 9.2321e-08, 9.1279e-08
61, 0.0304007, 0.0304087, -2.47397e-06, -1.80807e-06, 1.00185e-07, 9.45528e-08
62, 0.0303991, 0.0304064, -2.38568e-06, -1.7079e-06, 1.00169e-07, 9.73029e-08
63, 0.0303989, 0.0304041, -2.29714e-06, -1.60771e-06, 1.00185e-07, 9.83521e-08
64, 0.0303978, 0.030402, -2.09088e-06, -1.49771e-06, 1.10004e-07, 9.78272e-08
65, 0.0303976, 0.0304003, -1.61951e-06, -1.36805e-06, 1.29657e-07, 9.40291e-08
66, 0.0303979, 0.0303992, -1.17744e-06, -1.22857e-06, 1.39483e-07, 8.3946e-08
67, 0.0303977, 0.0303984, -7.9448e-07, -1.08714e-06, 1.41429e-07, 6.78373e-08
68, 0.0303975, 0.0303979, -4.7038e-07, -9.51596e-07, 1.35543e-07, 4.67538e-08
69, 0.0303977, 0.0303977, -1.75834e-07, -8.35699e-07, 1.15898e-07, 2.18721e-08
70, 0.0303966, 0.0303977, -5.7742e-08, -7.57111e-07, 7.85871e-08, -5.49632e-09
71, 0.030396, 0.0303976, -5.7742e-08, -7.19792e-07, 3.73191e-08, -3.49625e-08
72, 0.0303966, 0.0303976, -2.83122e-08, -7.37475e-07, -1.76827e-08, -6.65238e-08
73, 0.0303978, 0.0303975, -5.7742e-08, -8.23902e-07, -8.64267e-08, -1.00835e-07
74, 0.0303984, 0.0303974, -1.7571e-07, -9.83013e-07, -1.59111e-07, -1.37766e-07
75, 0.0303982, 0.0303969, -4.11396e-07, -1.20694e-06, -2.23931e-07, -1.76136e-07
76, 0.030398, 0.0303962, -7.35496e-07, -1.47998e-06, -2.73039e-07, -2.14244e-07
77, 0.0303983, 0.030395, -1.20687e-06, -1.79034e-06, -3.10358e-07, -2.50388e-07
78, 0.0303981, 0.0303933, -1.73735e-06, -2.13215e-06, -3.41808e-07, -2.82082e-07
79, 0.0303974, 0.0303909, -2.35612e-06, -2.49556e-06, -3.63414e-07, -3.07094e-07
80, 0.0303968, 0.030388, -2.91591e-06, -2.88058e-06, -3.85013e-07, -3.22677e-07
81, 0.0303952, 0.0303844, -3.56411e-06, -3.29506e-06, -4.14484e-07, -3.28571e-07
82, 0.0303915, 0.0303803, -4.15345e-06, -3.72917e-06, -4.34112e-07, -3.23333e-07
83, 0.0303864, 0.0303757, -4.56596e-06, -4.16526e-06, -4.36082e-07, -3.08274e-07
84, 0.0303796, 0.0303709, -4.8312e-06, -4.59152e-06, -4.26264e-07, -2.86143e-07
85, 0.0303706, 0.0303657, -5.18486e-06, -4.98834e-06, -3.96818e-07, -2.59297e-07
86, 0.0303606, 0.0303602, -5.50896e-06, -5.3262e-06, -3.37867e-07, -2.26818e-07
87, 0.0303529, 0.0303544, -5.80351e-06, -5.57764e-06, -2.51432e-07, -1.89364e-07
88, 0.0303443, 0.0303481, -6.275e-06, -5.75246e-06, -1.74824e-07, -1.47458e-07
89, 0.0303361, 0.0303414, -6.68739e-06, -5.83301e-06, -8.05491e-08, -9.88731e-08
90, 0.0303297, 0.0303345, -6.95263e-06, -5.83105e-06, 1.96199e-09, -4.41345e-08
91, 0.0303256, 0.0303273, -7.12946e-06, -5.77212e-06, 5.89258e-08, 1.53189e-08
92, 0.0303205, 0.0303202, -7.15914e-06, -5.67979e-06, 9.23293e-08, 7.84397e-08
93, 0.0303154, 0.0303134, -6.80536e-06, -5.53442e-06, 1.45369e-07, 1.43004e-07
94, 0.0303104, 0.0303072, -6.12761e-06, -5.33602e-06, 1.98401e-07, 2.03507e-07
95, 0.0303026, 0.0303017, -5.53826e-06, -5.09245e-06, 2.43576e-07, 2.55103e-07
96, 0.0302949, 0.0302969, -4.77235e-06, -4.77816e-06, 3.1429e-07, 2.98318e-07
97, 0.0302872, 0.0302928, -4.12402e-06, -4.39119e-06, 3.86967e-07, 3.30403e-07
98, 0.0302795, 0.0302891, -3.68208e-06, -3.93547e-06, 4.55719e-07, 3.52666e-07
99, 0.0302722, 0.0302857, -3.44627e-06, -3.41492e-06, 5.20547e-07, 3.67989e-07
100, 0.0302685, 0.0302827, -3.00432e-06, -2.84327e-06, 5.7165e-07, 3.79251e-07
101, 0.0302687, 0.0302801, -2.53295e-06, -2.2736e-06, 5.69671e-07, 3.83571e-07
102, 0.0302698, 0.030278, -2.14987e-06, -1.75109e-06, 5.22517e-07, 3.80298e-07
103, 0.0302727, 0.0302764, -1.56065e-06, -1.27769e-06, 4.73393e-07, 3.70607e-07
104, 0.0302743, 0.0302755, -8.82894e-07, -8.76958e-07, 4.00734e-07, 3.5175e-07
105, 0.0302745, 0.0302754, -1.1685e-07, -5.41053e-07, 3.35905e-07, 3.2294e-07
106, 0.0302739, 0.0302761, 6.78748e-07, -2.52285e-07, 2.88768e-07, 2.83523e-07
107, 0.0302754, 0.0302775, 1.41561e-06, 8.96553e-09, 2.6125e-07, 2.33498e-07
108, 0.0302774, 0.0302793, 1.73971e-06, 2.19146e-07, 2.10181e-07, 1.74041e-07
109, 0.0302781, 0.030281, 1.71016e-06, 3.68439e-07, 1.49293e-07, 1.11573e-07
110, 0.0302792, 0.0302825, 1.56264e-06, 4.66655e-07, 9.82152e-08, 5.14631e-08
111, 0.0302817, 0.0302838, 1.23866e-06, 4.98096e-07, 3.14415e-08, -5.63209e-09
112, 0.0302855, 0.0302847, 9.14559e-07, 4.52913e-07, -4.51836e-08, -5.78844e-08
113, 0.0302897, 0.0302853, 6.49442e-07, 3.17378e-07, -1.35534e-07, -1.05946e-07
114, 0.0302934, 0.0302858, 4.72491e-07, 8.75526e-08, -2.29826e-07, -1.50996e-07
115, 0.0302946, 0.030286, 1.48391e-07, -2.32657e-07, -3.20209e-07, -1.94472e-07
116, 0.0302944, 0.0302857, -2.93553e-07, -6.00004e-07, -3.67347e-07, -2.33235e-07
117, 0.0302933, 0.030285, -6.76637e-07, -9.79139e-07, -3.79135e-07, -2.65057e-07
118, 0.0302913, 0.0302839, -1.08903e-06, -1.36217e-06, -3.83034e-07, -2.90593e-07
119, 0.030288, 0.0302823, -1.56065e-06, -1.74522e-06, -3.83051e-07, -3.08143e-07
120, 0.0302843, 0.0302802, -2.14987e-06, -2.13024e-06, -3.85013e-07, -3.1613e-07
121, 0.030281, 0.0302774, -2.76864e-06, -2.51722e-06, -3.86983e-07, -3.13119e-07
122, 0.0302777, 0.030274, -3.38753e-06, -2.90812e-06, -3.90899e-07, -2.98975e-07
123, 0.030273, 0.0302703, -3.77049e-06, -3.27937e-06, -3.71254e-07, -2.74353e-07
124, 0.030268, 0.0302663, -3.97687e-06, -3.60741e-06, -3.28041e-07, -2.44232e-07
125, 0.0302629, 0.0302621, -4.18288e-06, -3.89224e-06, -2.84827e-07, -2.12669e-07
126, 0.0302583, 0.0302576, -4.5071e-06, -4.12405e-06, -2.31804e-07, -1.80193e-07
127, 0.0302532, 0.0302527, -4.86063e-06, -4.28904e-06, -1.64997e-07, -1.45882e-07
128, 0.0302481, 0.0302476, -5.15531e-06, -4.3794e-06, -9.0359e-08, -1.09084e-07
129, 0.0302426, 0.0302422, -5.39099e-06, -4.39708e-06, -1.76744e-08, -7.01894e-08
130, 0.030238, 0.0302368, -5.42042e-06, -4.34795e-06, 4.91242e-08, -2.97245e-08
131, 0.0302347, 0.0302316, -5.21416e-06, -4.26349e-06, 8.44647e-08, 9.16808e-09
132, 0.0302305, 0.0302266, -4.94905e-06, -4.16918e-06, 9.43078e-08, 4.30848e-08
133, 0.0302237, 0.030222, -4.56609e-06, -4.06507e-06, 1.04109e-07, 7.16332e-08
134, 0.0302151, 0.030218, -4.03561e-06, -3.93345e-06, 1.31619e-07, 9.32421e-08
135, 0.0302069, 0.0302145, -3.50525e-06, -3.76649e-06, 1.66959e-07, 1.05814e-07
136, 0.0302001, 0.0302115, -3.03375e-06, -3.57006e-06, 1.9643e-07, 1.09218e-07
137, 0.0301964, 0.0302088, -2.65067e-06, -3.35399e-06, 2.16075e-07, 1.04503e-07
138, 0.0301948, 0.0302063, -2.50352e-06, -3.14185e-06, 2.12135e-07, 9.32393e-08
139, 0.0301937, 0.0302038, -2.56225e-06, -2.96114e-06, 1.8071e-07, 7.98824e-08
140, 0.0301944, 0.0302011, -2.62124e-06, -2.81774e-06, 1.43399e-07, 6.75707e-08
141, 0.0301977, 0.0301986, -2.53282e-06, -2.72541e-06, 9.23293e-08, 5.65698e-08
142, 0.0302006, 0.0301962, -2.35625e-06, -2.70184e-06, 2.35769e-08, 4.5044e-08
143, 0.0302026, 0.030194, -2.20885e-06, -2.74113e-06, -3.92894e-08, 3.20805e-08
144, 0.0302029, 0.0301919, -2.14987e-06, -2.82952e-06, -8.8397e-08, 1.8069e-08
145, 0.0302005, 0.0301896, -2.2384e-06, -2.94936e-06, -1.19838e-07, 3.66403e-09
146, 0.0301963, 0.0301871, -2.50352e-06, -3.06525e-06, -1.1589e-07, -9.56047e-09
147, 0.0301912, 0.0301843, -2.79807e-06, -3.15562e-06, -9.03673e-08, -1.95122e-08
148, 0.0301857, 0.0301812, -3.18115e-06, -3.21652e-06, -6.09044e-08, -2.56675e-08
149, 0.0301797, 0.0301775, -3.68195e-06, -3.25779e-06, -4.12679e-08, -2.63226e-08
150, 0.0301738, 0.0301734, -4.09459e-06, -3.28528e-06, -2.74926e-08, -2.00376e-08
151, 0.0301678, 0.030169, -4.35971e-06, -3.29903e-06, -1.37422e-08, -7.98923e-09
152, 0.0301628, 0.0301646, -4.44824e-06, -3.29903e-06, -2.3124e-19, 7.72487e-09
153, 0.0301573, 0.0301603, -4.24186e-06, -3.28526e-06, 1.3767e-08, 2.43579e-08
154, 0.0301518, 0.0301564, -3.91776e-06, -3.25383e-06, 3.14332e-08, 3.66673e-08
155, 0.0301467, 0.0301529, -3.5348e-06, -3.20276e-06, 5.10696e-08, 4.1513e-08
156, 0.0301425, 0.0301497, -3.15184e-06, -3.12025e-06, 8.25028e-08, 3.75851e-08
157, 0.0301392, 0.030147, -2.76864e-06, -3.0024e-06, 1.17852e-07, 2.37061e-08
158, 0.0301372, 0.0301445, -2.41498e-06, -2.86097e-06, 1.41437e-07, -2.35438e-09
159, 0.0301361, 0.0301424, -2.14987e-06, -2.71365e-06, 1.47315e-07, -4.29523e-08
160, 0.0301368, 0.0301404, -2.0319e-06, -2.58399e-06, 1.29657e-07, -9.99184e-08
161, 0.0301375, 0.0301383, -2.03202e-06, -2.51524e-06, 6.87523e-08, -1.75875e-07
162, 0.0301382, 0.0301363, -2.03202e-06, -2.53292e-06, -1.76827e-08, -2.72129e-07
163, 0.0301384, 0.0301344, -1.94361e-06, -2.65275e-06, -1.19822e-07, -3.91692e-07
164, 0.0301382, 0.0301324, -1.91418e-06, -2.9022e-06, -2.49454e-07, -5.41115e-07
165, 0.0301376, 0.0301305, -1.97304e-06, -3.3206e-06, -4.184e-07, -7.24061e-07
166, 0.0301356, 0.0301283, -2.14999e-06, -3.94331e-06, -6.22711e-07, -9.40402e-07
167, 0.0301323, 0.0301258, -2.5034e-06, -4.7978e-06, -8.54491e-07, -1.18752e-06
168, 0.0301268, 0.0301226, -3.21058e-06, -5.92339e-06, -1.12558e-06, -1.462e-06
169, 0.0301213, 0.0301184, -4.183e-06, -7.33576e-06, -1.41237e-06, -1.75692e-06
170, 0.0301175, 0.0301131, -5.33213e-06, -9.07814e-06, -1.74238e-06, -2.06821e-06
171, 0.0301138, 0.0301062, -6.89365e-06, -1.1237e-05, -2.15883e-06, -2.39311e-06
172, 0.0301096, 0.0300972, -9.04463e-06, -1.38633e-05, -2.62635e-06, -2.72339e-06
173, 0.030105, 0.0300854, -1.17557e-05, -1.6967e-05, -3.10368e-06, -3.04921e-06
174, 0.0300986, 0.0300704, -1.49672e-05, -2.05264e-05, -3.55941e-06, -3.36259e-06
175, 0.0300887, 0.0300515, -1.89157e-05, -2.45141e-05, -3.98765e-06, -3.65882e-06
176, 0.0300748, 0.0300283, -2.32176e-05, -2.8869e-05, -4.35499e-06, -3.93042e-06
177, 0.0300582, 0.0300001, -2.81678e-05, -3.3556e-05, -4.68696e-06, -4.17374e-06
178, 0.030035, 0.0299658, -3.43261e-05, -3.85494e-05, -4.9934e-06, -4.38118e-06
179, 0.0300025, 0.0299245, -4.13094e-05, -4.3753e-05, -5.2036e-06, -4.53741e-06
180, 0.0299612, 0.029876, -4.85282e-05, -4.90587e-05, -5.30574e-06, -4.63261e-06
181, 0.0299111, 0.0298204, -5.55411e-05, -5.43822e-05, -5.32341e-06, -4.66444e-06
182, 0.0298486, 0.0297581, -6.23181e-05, -5.968e-05, -5.29789e-06, -4.63523e-06
183, 0.0297785, 0.0296896, -6.85354e-05, -6.48797e-05, -5.19966e-06, -4.54789e-06
184, 0.0296988, 0.0296151, -7.44874e-05, -6.99419e-05, -5.06215e-06, -4.4092e-06
185, 0.0296026, 0.0295348, -8.02331e-05, -7.47958e-05, -4.85393e-06, -4.22272e-06
186, 0.0294942, 0.0294499, -8.49477e-05, -7.92981e-05, -4.50231e-06, -3.99106e-06
187, 0.0293817, 0.0293613, -8.86307e-05, -8.33525e-05, -4.05443e-06, -3.72796e-06
188, 0.0292719, 0.0292697, -9.16068e-05, -8.69336e-05, -3.58104e-06, -3.44706e-06
189, 0.0291638, 0.0291752, -9.44356e-05, -9.00549e-05, -3.12136e-06, -3.15646e-06
190, 0.0290606, 0.0290783, -9.69106e-05, -9.27324e-05, -2.67742e-06, -2.85775e-06
191, 0.0289575, 0.0289792, -9.91498e-05, -9.50071e-05, -2.27472e-06, -2.55628e-06
192, 0.0288547, 0.0288782, -0.000100977, -9.68968e-05, -1.8897e-06, -2.25469e-06
193, 0.0287608, 0.0287763, -0.000101861, -9.84152e-05, -1.51846e-06, -1.95833e-06
194, 0.0286731, 0.0286742, -0.000102126, -9.96724e-05, -1.25718e-06, -1.67861e-06
195, 0.0285871, 0.028572, -0.000102244, -0.000100765, -1.09219e-06, -1.4218e-06
196, 0.0284946, 0.0284696, -0.000102362, -0.000101729, -9.64502e-07, -1.18948e-06
197, 0.0283949, 0.0283671, -0.00010248, -0.000102546, -8.17155e-07, -9.82831e-07
198, 0.0282913, 0.0282645, -0.000102656, -0.000103224, -6.77697e-07, -8.04337e-07
199, 0.0281841, 0.0281616, -0.000102833, -0.000103762, -5.3823e-07, -6.53082e-07
200, 0.0280747, 0.0280586, -0.00010301, -0.000104171, -4.0859e-07, -5.27627e-07
201, 0.0279623, 0.0279548, -0.000103805, -0.000104477, -3.06426e-07, -4.27443e-07
202, 0.027848, 0.0278498, -0.000105014, -0.00010468, -2.02325e-07, -3.42845e-07
203, 0.0277365, 0.0277437, -0.000106074, -0.000104776, -9.62532e-08, -2.66628e-07
204, 0.0276266, 0.027637, -0.000106693, -0.000104797, -2.16232e-08, -1.97875e-07
205, 0.0275208, 0.02753, -0.000107076, -0.000104797, -2.30393e-19, -1.38291e-07
206, 0.027415, 0.0274227, -0.000107223, -0.000104803, -5.90252e-09, -8.53848e-08
207, 0.0273096, 0.0273156, -0.000107106, -0.000104811, -7.87278e-09, -3.9551e-08
208, 0.0272037, 0.0272092, -0.000106457, -0.000104827, -1.56959e-08, -3.14415e-09
209, 0.0270979, 0.027104, -0.000105161, -0.000104815, 1.17802e-08, 2.06883e-08
210, 0.026996, 0.0270003, -0.000103688, -0.000104764, 5.10779e-08, 2.76284e-08
211, 0.0268942, 0.0268976, -0.000102686, -0.000104697, 6.67903e-08, 1.7021e-08
212, 0.0267888, 0.0267952, -0.00010248, -0.000104621, 7.66085e-08, -6.02559e-09
213, 0.0266829, 0.0266924, -0.000102745, -0.000104505, 1.1589e-07, -3.27406e-08
214, 0.0265775, 0.0265895, -0.000102951, -0.000104355, 1.49277e-07, -5.8407e-08
215, 0.0264779, 0.0264862, -0.000103245, -0.000104218, 1.37513e-07, -8.30254e-08
216, 0.0263849, 0.0263826, -0.000103629, -0.000104167, 5.10613e-08, -1.03719e-07
217, 0.0262927, 0.0262783, -0.000104247, -0.000104265, -9.82235e-08, -1.2048e-07
218, 0.0261962, 0.0261733, -0.000105072, -0.00010452, -2.55365e-07, -1.32267e-07
219, 0.0260894, 0.0260677, -0.000105544, -0.000104888, -3.67322e-07, -1.38028e-07
220, 0.0259796, 0.0259624, -0.000105338, -0.000105289, -4.00725e-07, -1.41303e-07
221, 0.0258707, 0.0258574, -0.000104984, -0.000105679, -3.90899e-07, -1.4929e-07
222, 0.0257609, 0.0257524, -0.000105043, -0.000106057, -3.77148e-07, -1.6186e-07
223, 0.0256493, 0.0256467, -0.000105691, -0.000106383, -3.26095e-07, -1.73123e-07
224, 0.0255342, 0.02554, -0.000106634, -0.000106622, -2.39644e-07, -1.75349e-07
225, 0.0254199, 0.0254325, -0.000107518, -0.000106748, -1.25716e-07, -1.63301e-07
226, 0.025311, 0.0253243, -0.000108196, -0.000106768, -1.96364e-08, -1.37371e-07
227, 0.0252087, 0.0252158, -0.00010849, -0.00010674, 2.74926e-08, -1.00966e-07
228, 0.0251082, 0.0251072, -0.000108608, -0.000106744, -3.91569e-09, -5.91902e-08
229, 0.0250019, 0.0249986, -0.000108608, -0.000106783, -3.92728e-08, -1.55816e-08
230, 0.0248925, 0.0248905, -0.000108137, -0.000106815, -3.14415e-08, 2.78955e-08
231, 0.0247853, 0.0247833, -0.000107223, -0.000106797, 1.76827e-08, 6.43029e-08
232, 0.0246799, 0.0246771, -0.000106133, -0.000106715, 8.24945e-08, 8.74814e-08
233, 0.0245732, 0.0245718, -0.000105367, -0.000106581, 1.33581e-07, 9.41599e-08
234, 0.0244621, 0.0244666, -0.000105131, -0.000106402, 1.78756e-07, 8.74798e-08
235, 0.0243505, 0.0243612, -0.000105396, -0.000106176, 2.2591e-07, 7.56946e-08
236, 0.0242416, 0.0242557, -0.000105573, -0.000105913, 2.63229e-07, 6.74427e-08
237, 0.0241388, 0.0241501, -0.000105515, -0.000105638, 2.75009e-07, 6.20716e-08
238, 0.0240409, 0.0240447, -0.000105426, -0.000105418, 2.20016e-07, 5.67039e-08
239, 0.0239422, 0.0239393, -0.000105397, -0.00010531, 1.08033e-07, 4.89768e-08
240, 0.0238394, 0.0238338, -0.000105514, -0.000105336, -2.55389e-08, 3.75846e-08
241, 0.023734, 0.0237283, -0.000105514, -0.000105455, -1.19838e-07, 2.38336e-08
242, 0.0236278, 0.0236232, -0.000105102, -0.000105605, -1.49285e-07, 6.02338e-09
243, 0.0235246, 0.0235185, -0.00010466, -0.000105732, -1.27695e-07, -1.92529e-08
244, 0.0234192, 0.023414, -0.000104483, -0.000105852, -1.19838e-07, -5.06838e-08
245, 0.0233111, 0.0233092, -0.000104837, -0.000105964, -1.11957e-07, -8.32925e-08
246, 0.0232044, 0.0232036, -0.000105603, -0.000106062, -9.82235e-08, -1.10926e-07
247, 0.0230972, 0.0230971, -0.000106516, -0.000106151, -8.83887e-08, -1.27819e-07
248, 0.0229905, 0.0229899, -0.000107165, -0.000106224, -7.26846e-08, -1.29914e-07
249, 0.0228856, 0.0228826, -0.000107371, -0.000106312, -8.8397e-08, -1.20746e-07
250, 0.0227806, 0.0227752, -0.000107312, -0.000106465, -1.53234e-07, -1.06865e-07
251, 0.0226743, 0.0226679, -0.000107371, -0.000106673, -2.08235e-07, -9.31129e-08
252, 0.0225663, 0.0225607, -0.000107194, -0.000106888, -2.14121e-07, -7.90987e-08
253, 0.0224569, 0.0224538, -0.000106899, -0.000107082, -1.94485e-07, -6.8361e-08
254, 0.0223444, 0.0223471, -0.000106722, -0.000107227, -1.45369e-07, -6.10269e-08
255, 0.022232, 0.0222404, -0.000106605, -0.000107284, -5.69638e-08, -5.36939e-08
256, 0.0221235, 0.0221336, -0.00010684, -0.000107267, 1.7691e-08, -4.53117e-08
257, 0.0220181, 0.0220262, -0.0001074, -0.000107208, 5.89341e-08, -2.92041e-08
258, 0.021914, 0.0219184, -0.000107783, -0.000107129, 7.85788e-08, 2.75064e-09
259, 0.0218113, 0.0218107, -0.000107695, -0.000107039, 9.03755e-08, 5.12065e-08
260, 0.0217076, 0.021703, -0.000107754, -0.00010699, 4.91076e-08, 1.12233e-07
261, 0.0216036, 0.0215952, -0.000107783, -0.000106978, 1.17885e-08, 1.89762e-07
262, 0.0214982, 0.0214878, -0.000107371, -0.000106956, 2.16067e-08, 2.84314e-07
263, 0.0213879, 0.0213809, -0.000106899, -0.000106903, 5.30481e-08, 3.90258e-07
264, 0.0212746, 0.0212744, -0.000106487, -0.00010675, 1.53217e-07, 5.08512e-07
265, 0.0211639, 0.0211683, -0.000106133, -0.000106424, 3.26087e-07, 6.41694e-07
266, 0.0210589, 0.0210623, -0.000106015, -0.000105905, 5.18602e-07, 7.91247e-07
267, 0.02095, 0.0209558, -0.000106457, -0.000105204, 7.01282e-07, 9.5887e-07
268, 0.0208402, 0.0208491, -0.000106722, -0.000104236, 9.68443e-07, 1.1519e-06
269, 0.0207339, 0.0207427, -0.000106398, -0.000102963, 1.27292e-06, 1.36877e-06
270, 0.0206285, 0.0206369, -0.000105809, -0.00010143, 1.5322e-06, 1.60266e-06
271, 0.0205262, 0.0205324, -0.000104542, -9.9639e-05, 1.79149e-06, 1.85239e-06
272, 0.0204261, 0.0204299, -0.000102509, -9.75823e-05, 2.05667e-06, 2.11051e-06
273, 0.0203238, 0.0203298, -0.000100004, -9.52604e-05, 2.32187e-06, 2.36744e-06
274, 0.0202144, 0.0202327, -9.71757e-05, -9.26557e-05, 2.60472e-06, 2.61731e-06
275, 0.0201068, 0.0201394, -9.32273e-05, -8.97111e-05, 2.94457e-06, 2.85657e-06
276, 0.0200076, 0.0200508, -8.86896e-05, -8.64464e-05, 3.26477e-06, 3.07134e-06
277, 0.019911, 0.0199664, -8.43878e-05, -8.29164e-05, 3.52995e-06, 3.25454e-06
278, 0.0198198, 0.0198863, -8.00268e-05, -7.91174e-05, 3.79905e-06, 3.40934e-06
279, 0.0197369, 0.0198107, -7.56366e-05, -7.50924e-05, 4.02498e-06, 3.53427e-06
280, 0.0196638, 0.0197394, -7.13052e-05, -7.09122e-05, 4.18015e-06, 3.62777e-06
281, 0.0196013, 0.0196725, -6.69443e-05, -6.66457e-05, 4.26658e-06, 3.69037e-06
282, 0.0195516, 0.0196102, -6.22887e-05, -6.23555e-05, 4.29016e-06, 3.7222e-06
283, 0.0195098, 0.0195524, -5.77509e-05, -5.81655e-05, 4.18997e-06, 3.71984e-06
284, 0.0194681, 0.019499, -5.34491e-05, -5.41445e-05, 4.02104e-06, 3.68579e-06
285, 0.0194281, 0.0194501, -4.88232e-05, -5.02904e-05, 3.85408e-06, 3.62411e-06
